time,DivisionNo.1_1,DivisionNo.2_1,DivisionNo.7_1
2023-04-15 15:00:00,0.6158273178537687,0.46785920381546015,0.27736466141541793
2023-04-15 16:00:00,0.6090074542562167,0.5221244017102502,0.32747988501191133
2023-04-15 17:00:00,0.5333757545053959,0.5222789629210124,0.3156505839029948
2023-04-15 18:00:00,0.5269899595578511,0.5313796467130832,0.31017165567477545
2023-04-15 19:00:00,0.5053305333058039,0.5083014934713189,0.3062875397205353
2023-04-15 20:00:00,0.47691173191865294,0.4707775218107482,0.3206898916959762
2023-04-15 21:00:00,0.40295551470915464,0.3935906862941655,0.25870407636960346
2023-04-15 22:00:00,0.20086039274930953,0.19552901001139122,0.09886048252383868
2023-04-15 23:00:00,0.1711979358196258,0.12988228890028866,0.054382100547353436
2023-04-16 00:00:00,0.1903869874477386,0.14853181653402067,0.07919238232572876
2023-04-16 01:00:00,0.25687428422768904,0.1682037362727252,0.16340641679366427
2023-04-16 02:00:00,0.34126196674505865,0.2240171901204369,0.21271888137857117
2023-04-16 03:00:00,0.39025219535827643,0.27568431052294645,0.20374765056371688
2023-04-16 04:00:00,0.4071786978443463,0.3016527991674163,0.20525275430083273
2023-04-16 05:00:00,0.5593699588775632,0.36672167629003527,0.23582327953974402
2023-04-16 06:00:00,0.5424380761782329,0.3375470888343724,0.2073780797521273
2023-04-16 07:00:00,0.47939523251851407,0.319913070581176,0.22510150152444836
2023-04-16 08:00:00,0.5424761828581492,0.4125824854590675,0.24604626913865407
2023-04-16 09:00:00,0.8679874781370162,0.682576860243624,0.4576390345891318
2023-04-16 10:00:00,0.9898395101229348,0.8401115538857199,0.7340112852454185
2023-04-16 11:00:00,0.9966033085584641,0.8660509973222559,0.8847303021351496
2023-04-16 12:00:00,0.9939810875455539,0.8370042578198693,0.9496345457832018
2023-04-16 13:00:00,0.9860481980443,0.8008929048072209,0.9839040609002113
2023-04-16 14:00:00,0.9729619680444401,0.7926497065208175,0.9862169836163521
2023-04-16 15:00:00,0.9443245787620544,0.7867335300282996,0.9734311691125234
2023-04-16 16:00:00,0.9117082049051919,0.7587841402400621,0.9210132237076759
2023-04-16 17:00:00,0.8598170683383942,0.7115629649433222,0.8299851249655087
2023-04-16 18:00:00,0.8562617987394333,0.7573975633220239,0.7930653981367748
2023-04-16 19:00:00,0.8296740735371908,0.6823514282161539,0.7492156130075454
2023-04-16 20:00:00,0.7846218949953715,0.6009069161252542,0.6925979966918627
2023-04-16 21:00:00,0.7242395551800727,0.5847691962122916,0.5976417103409767
2023-04-16 22:00:00,0.5293409690856933,0.4339616709947585,0.31111791096131003
2023-04-16 23:00:00,0.3442679847180843,0.20855551688508553,0.2567006484568119
2023-04-17 00:00:00,0.30767959787448246,0.28368998408317564,0.25921531491478284
2023-04-17 01:00:00,0.36860575477282204,0.3432865066961808,0.2907166429062684
2023-04-17 02:00:00,0.43697113235791524,0.3869040543111888,0.3579635684589545
2023-04-17 03:00:00,0.43786247587203975,0.39626646957614203,0.4234423940976459
2023-04-17 04:00:00,0.4271140378316244,0.4248863404989242,0.47499085539579383
2023-04-17 05:00:00,0.7894255022009212,0.7937979698181152,0.573401769220829
2023-04-17 06:00:00,0.7363310165007906,0.7008909826928919,0.5285873416860898
2023-04-17 07:00:00,0.8025472507278123,0.7568401319059458,0.5050156307419139
2023-04-17 08:00:00,0.932809727748235,0.75970048321919,0.6054190864165623
2023-04-17 09:00:00,0.9923922789494195,0.6952337162196636,0.9024022546807924
2023-04-17 10:00:00,0.9924341736435891,0.6344426442276347,0.996964919447899
2023-04-17 11:00:00,0.9738242334922155,0.6633609438755296,1.0
2023-04-17 12:00:00,0.9582017824451129,0.9265052636645056,1.0
2023-04-17 13:00:00,0.9432983150482177,0.9720722738721154,1.0
2023-04-17 14:00:00,0.9817067272464434,0.9983870376781984,1.0
2023-04-17 15:00:00,0.9425417518615723,1.0,1.0
2023-04-17 16:00:00,0.982355845928192,1.0,0.9988828721046448
2023-04-17 17:00:00,1.0,0.9704518835111098,0.9984246734380722
2023-04-17 18:00:00,0.9987163113355637,0.8329109789024699,0.9875559365550676
2023-04-17 19:00:00,0.9984406974315643,0.8005646715651857,0.9534610617558161
2023-04-17 20:00:00,0.9984106820821762,0.8523414921489629,0.9305181986490884
2023-04-17 21:00:00,0.9817895811398824,0.7952368089285763,0.8637411817908287
2023-04-17 22:00:00,0.8967386109431583,0.6971826168894768,0.7861545758843421
2023-04-17 23:00:00,0.96519669820865,0.9428222146359356,0.715625885705153
2023-04-18 00:00:00,0.9793874010443686,0.9892100741104646,0.7019288569291433
2023-04-18 01:00:00,0.9739932394226393,0.9961072401566938,0.6856181952754655
2023-04-18 02:00:00,0.9878340617020924,1.0,0.6314236100713412
2023-04-18 03:00:00,0.9979482641220092,1.0,0.6457293954690296
2023-04-18 04:00:00,1.0,1.0,0.7388475056986012
2023-04-18 05:00:00,0.9978857063055038,0.9981193828040902,0.9125103493928909
2023-04-18 06:00:00,0.9324566637674968,0.9055279592763295,0.9426574935714404
2023-04-18 07:00:00,0.7715326585570971,0.7194528880173509,0.980543396214644
2023-04-18 08:00:00,0.6154958312312762,0.5666424322128296,0.9210332349936168
2023-04-18 09:00:00,0.5125599000056584,0.39797684208913275,0.8642345688343048
2023-04-18 10:00:00,0.5286425437927246,0.4368304411660541,0.7464184160033861
2023-04-18 11:00:00,0.49883091682195657,0.43430126488208765,0.602768599053224
2023-04-18 12:00:00,0.3750963800152143,0.39909944558685473,0.49752462448676427
2023-04-18 13:00:00,0.24097281258801617,0.39628584103150805,0.44896003698309256
2023-04-18 14:00:00,0.1677515589892864,0.4256082336740061,0.456512570142746
2023-04-18 15:00:00,0.12261396354933578,0.33338603049516674,0.4582092416485152
2023-04-18 16:00:00,0.09224111948907375,0.2478196594390002,0.40757903797427814
2023-04-18 17:00:00,0.07484780038396517,0.18565748132087967,0.2305412246286869
2023-04-18 18:00:00,0.03888920682668685,0.08222842519933526,0.21699296424786244
2023-04-18 19:00:00,0.020826712682843206,0.029608218839222735,0.2291919538180033
2023-04-18 20:00:00,0.0754271537164847,0.02737512009387667,0.17874061384797094
2023-04-18 21:00:00,0.24146926590303577,0.019988843026486312,0.08284673283497493
2023-04-18 22:00:00,0.15727616420884927,0.012082796780900523,0.006633476133147875
2023-04-18 23:00:00,0.18186145435770348,0.03651980817317963,0.0026186776260534927
2023-04-19 00:00:00,0.3452160471578439,0.1002186894281344,0.012768017431100207
2023-04-19 01:00:00,0.4789332126379013,0.2185169322111389,0.03313894249498844
2023-04-19 02:00:00,0.4966828263799348,0.2876616927981376,0.07354378539323807
2023-04-19 03:00:00,0.46151750320196144,0.23904782371087505,0.13889741050203644
2023-04-19 04:00:00,0.4516352030038834,0.15644991309805348,0.21115859566132225
2023-04-19 05:00:00,0.2865378179351488,0.017428914653983982,0.210026993115743
2023-04-19 06:00:00,0.38212646146118634,0.010684939514506948,0.21181806039810172
2023-04-19 07:00:00,0.3764797064065933,0.006877626512538302,0.2870671479105949
2023-04-19 08:00:00,0.31098485475778576,0.01729899691587145,0.3632174563507239
2023-04-19 09:00:00,0.2945951809386412,0.06642483573068271,0.5325910218159358
2023-04-19 10:00:00,0.41028603013356507,0.23699609549208114,0.6976478745937347
2023-04-19 11:00:00,0.4926495288610458,0.31119389794089575,0.8268559009035428
2023-04-19 12:00:00,0.48962355792522416,0.3215237797796726,0.7821372357010841
2023-04-19 13:00:00,0.4442772054870922,0.44079100253907116,0.6121011103391646
2023-04-19 14:00:00,0.40942214564482365,0.5036331915855405,0.637745650509993
2023-04-19 15:00:00,0.41406086208422976,0.5639615451476789,0.545370415329933
2023-04-19 16:00:00,0.4036837449669837,0.5845858214389194,0.3875292753378549
2023-04-19 17:00:00,0.756562847971916,0.77194814638658,0.3549833442966142
2023-04-19 18:00:00,0.7974971881111462,0.7863800926371052,0.3423937686681747
2023-04-19 19:00:00,0.7814330722490944,0.7414345468987118,0.36140638977289197
2023-04-19 20:00:00,0.7802109933098155,0.7007454632358118,0.4977157403628031
2023-04-19 21:00:00,0.7999214346210161,0.7859907835721969,0.5104638206362723
2023-04-19 22:00:00,0.8496164062817891,0.7717522655291991,0.3949928858876229
2023-04-19 23:00:00,0.8075987933874128,0.7411684828996656,0.34498534230391176
2023-04-20 00:00:00,0.8586066579023995,0.756550316946073,0.30720348421732585
2023-04-20 01:00:00,0.8671948912739752,0.7506741136854346,0.3421210581262906
2023-04-20 02:00:00,0.8676780177354811,0.7177729807116768,0.40950424617528924
2023-04-20 03:00:00,0.8768190915584563,0.7222352510148827,0.5027966001431147
2023-04-20 04:00:00,0.8466301496823628,0.7354082220250909,0.5720856557488442
2023-04-20 05:00:00,0.9445399384697277,0.9022313826192508,0.6589804083506267
2023-04-20 06:00:00,0.9208945270776747,0.8701415837081995,0.5650875150163969
2023-04-20 07:00:00,0.9105244676669438,0.8257443550229072,0.5164199514190355
2023-04-20 08:00:00,0.7018909293214478,0.6726790003613992,0.4270550782879193
2023-04-20 09:00:00,0.5142564093867937,0.4611010204391045,0.3513239572445551
2023-04-20 10:00:00,0.4583203896284102,0.37869371668858953,0.315061875462532
2023-04-20 11:00:00,0.3898966012001036,0.310191726359454,0.3076732417146364
2023-04-20 12:00:00,0.32731757318973537,0.2574170032956383,0.2651148715813954
2023-04-20 13:00:00,0.2852216578920682,0.24635314326394686,0.2118409813642502
2023-04-20 14:00:00,0.2989345349272091,0.2631572557037527,0.17725223908821738
2023-04-20 15:00:00,0.3445308259328206,0.29014483248645606,0.15497138734658558
2023-04-20 16:00:00,0.40753861880302417,0.3623358004743402,0.14221146523952483
2023-04-20 17:00:00,0.5692231712937355,0.5043818815187974,0.1951184875468413
2023-04-20 18:00:00,0.5854927847584089,0.5254586353085257,0.22385446432232853
2023-04-20 19:00:00,0.5801533450484276,0.46455016756599593,0.22761544254422192
2023-04-20 20:00:00,0.5932092939019201,0.44478974792090314,0.234725757976373
2023-04-20 21:00:00,0.5991348469654718,0.3334910264882174,0.29619679689407347
2023-04-20 22:00:00,0.6709637186924616,0.3254223507100885,0.34468411328395204
