time,LesEtchemins_1,Montmagny_1,Charlevoix-Est_1,LeHaut-Saint-Laurent_1,Beauharnois-Salaberry_1,Roussillon_1,Bellechasse_1,LesJardins-de-Napierville_1,Vallée-de-l'Or_1
2023-01-01 12:00:00,0.2753558112184206,0.5404614912470181,0.6721332228183746,0.18696391930182774,0.18693975657224654,0.2196528398990631,0.675994826555252,0.19147792905569075,0.15869324128660886
2023-01-01 13:00:00,0.3289132702350616,0.593319638967514,0.6467746234933535,0.44157960494359333,0.4457480621337891,0.41282600402832026,0.7802605557441711,0.33793907165527337,0.13214379725356895
2023-01-01 14:00:00,0.5965536952018736,0.7998292231559753,0.6109148667256038,0.6837372919917106,0.7501698485016822,0.748471795618534,0.901534988284111,0.6662368109822272,0.09199539389047358
2023-01-01 15:00:00,0.8178460693359374,0.9572644972801209,0.6894559863209725,0.5028498522440592,0.5576189613342284,0.613176987171173,0.9027802447974682,0.6103288388252257,0.04423026516619656
2023-01-01 16:00:00,0.9044558454553285,0.9922623586654663,0.722993744512399,0.5940582956870396,0.5791653251647948,0.6255221223831176,0.8896863880753516,0.6677057614922522,0.04388854795445998
2023-01-01 17:00:00,0.9339303386211394,0.9862946116924286,0.7042412305871645,0.7288594857851663,0.6868276527523993,0.5761458730697631,0.8107962885498999,0.5907991385459899,0.04343284143755833
2023-01-01 18:00:00,0.944691729346911,0.8854902220765749,0.7721743951241175,0.8730273745457332,0.8515868464112282,0.6926249003410339,0.5125933955609798,0.5334297275543213,0.034955618004832004
2023-01-01 19:00:00,0.8417231467366219,0.7114582815766335,0.7204666476448377,0.940998420914014,0.9397432082891464,0.8512598744034767,0.17100880190730094,0.6675344666838645,0.032223008134298854
2023-01-01 20:00:00,0.7126950427889823,0.5953220476706823,0.5477025365829467,0.9264108928044638,0.9430633604526519,0.836918788254261,0.05129344187676906,0.6396770334243773,0.021597498593231044
2023-01-01 21:00:00,0.46500722686449686,0.3971386982003848,0.4372767790158589,0.8665688010056813,0.8958898803591726,0.776085547208786,0.040235931426286696,0.5408928847312927,0.03035916408730878
2023-01-01 22:00:00,0.33049727231264103,0.285119406680266,0.4791769327720006,0.8613821665445963,0.8877669683098792,0.7694045177102088,0.06010041266679764,0.5306888675689697,0.038297074652380414
2023-01-01 23:00:00,0.2587316412727038,0.2198450983564059,0.4255309150616327,0.7856824770569801,0.8505815508961677,0.7902413076162338,0.07965289533138274,0.5815181589126586,0.033988839884599054
2023-01-02 00:00:00,0.2014254108071327,0.16963205198446907,0.32927529454231264,0.716183170278867,0.8125599926710129,0.7722698932886123,0.10071342170238494,0.5757989740371703,0.026046888646152285
2023-01-02 01:00:00,0.10133175984025,0.07814775814612705,0.309862919896841,0.7577107513944307,0.8496744903922081,0.8529947620630264,0.17965232849121093,0.7020948788523673,0.03309814713067479
2023-01-02 02:00:00,0.14464269498984017,0.09644897848367688,0.3908440228303274,0.7179061170419057,0.8331960520148277,0.8922884079813956,0.3196195745468139,0.8358521854877472,0.02912635966307587
2023-01-02 03:00:00,0.27653935859600703,0.21941509634256362,0.6286769426862399,0.5214484087626139,0.6096833205223082,0.6958633652329443,0.3848412746191024,0.6547108149528502,0.02808559327903721
2023-01-02 04:00:00,0.44734929561614983,0.34949568962057426,0.7660319246848423,0.5217734980583191,0.5998796677589415,0.6783106124401092,0.3824771919101476,0.6279466605186461,0.04125226265854305
2023-01-02 05:00:00,0.5241708928346633,0.4353862030307452,0.8245841154456137,0.46239279905955,0.5440194463729858,0.6203157758712767,0.40067370235919947,0.581108853816986,0.04846511608610551
2023-01-02 06:00:00,0.6056319710612297,0.5412684712807337,0.8592972351113954,0.3256827299793561,0.3814777374267578,0.4453620910644531,0.38992737844586367,0.4196951293945313,0.057262742155128055
2023-01-02 07:00:00,0.5331272446115811,0.484114529689153,0.8233407507340113,0.3932879638671875,0.3898808288574218,0.3979132080078125,0.2926124389469623,0.35731872558593747,0.09178849305957554
2023-01-02 08:00:00,0.4516012486815452,0.3921012146274248,0.751997927625974,0.38508895874023436,0.38644165039062495,0.3976832580566406,0.2227804461121559,0.37992713928222654,0.11615293867472144
2023-01-02 09:00:00,0.43560903261105216,0.36543051282564787,0.6378742401798566,0.17816984911759692,0.19069999158382414,0.21996689081192014,0.22448182255029678,0.22554750651121136,0.10802898101508616
2023-01-02 10:00:00,0.48946604152520495,0.41279024193684255,0.5753626235326129,0.11610841229557989,0.09579017415642738,0.10051823705434798,0.25350361198186877,0.09019088491797447,0.11503066250847443
2023-01-02 11:00:00,0.4878784026702245,0.4114003712932269,0.47531396796305964,0.13250920404990515,0.10530621737241744,0.10682600200176239,0.2523291175067425,0.10130954429507255,0.12652965129249624
2023-01-02 12:00:00,0.4374298104643821,0.3652970693508784,0.3226913915077845,0.13687275479237238,0.10718174666166307,0.09738582387566566,0.22693388983607293,0.09377796605229377,0.1476551670829455
2023-01-02 13:00:00,0.36354179958502447,0.30018389622370395,0.20675209919611612,0.11579165170590082,0.09271052807569503,0.08539741814136505,0.1970739509165287,0.08177487432956695,0.1617925104912784
2023-01-02 14:00:00,0.3237470664580662,0.26330888782938316,0.146886168718338,0.09857055082917214,0.07313814699649811,0.057810699641704565,0.197958418354392,0.06046317130327225,0.17876005646255277
2023-01-02 15:00:00,0.6528327160080273,0.5466580682496228,0.13536022648215293,0.11513822625080744,0.0719088500738144,0.04311098843812943,0.3416321695595979,0.046235493868589404,0.20572525004545847
2023-01-02 16:00:00,0.6603209112087886,0.5894498913486798,0.08329809516668318,0.10528040165702501,0.04717710480093956,0.021296629905700686,0.31167931005358696,0.028731429278850557,0.19144050126274423
2023-01-02 17:00:00,0.6152526861429214,0.5599358846743901,0.07936481773853303,0.13667468821009,0.04591052368283272,0.018659845292568207,0.24428786695003507,0.03194149106740952,0.19556298123465646
2023-01-02 18:00:00,0.5589999598264693,0.5245195273558299,0.0523531170686086,0.20641712099313736,0.07278921246528625,0.03647263735532761,0.1828800943493843,0.06315600097179414,0.21496883185373405
2023-01-02 19:00:00,0.4766630398233731,0.4654401948054631,0.02004017345607281,0.32953687886397043,0.1432319542765617,0.08476651832461357,0.15685087487101554,0.1276507219672203,0.2188564537465572
2023-01-02 20:00:00,0.33573064575592676,0.3427060528596242,0.003641321609417597,0.5108743756016095,0.3048928722739219,0.15839456498622892,0.12951455503702164,0.1955635243654251,0.2234432101580832
2023-01-02 21:00:00,0.4775994292894999,0.4559658406178156,0.0021594849973917006,0.6897587393720944,0.5154984450340271,0.31393608093261716,0.16388294607400894,0.27192960530519483,0.2599185305668248
2023-01-02 22:00:00,0.3107261225581169,0.33907547245423,0.0012988679607709248,0.728007348080476,0.5728862738609313,0.4026838684082031,0.15235649205744262,0.326923599243164,0.31507453925079765
2023-01-02 23:00:00,0.21423972258965174,0.25528001219034197,0.0006300516426563262,0.8116298241416614,0.7498710578680038,0.5876552319526671,0.1309868401288986,0.5876330590248107,0.3608814155227608
2023-01-03 00:00:00,0.24914192562301954,0.27369252671798067,0.002643440812826157,0.6907413662473361,0.621381685733795,0.5286664819717407,0.10762443736195565,0.48314563989639275,0.3364174887206819
2023-01-03 01:00:00,0.21545071472724275,0.266441261768341,0.016055588126182557,0.6408533574144045,0.5786412215232848,0.4861960268020629,0.14302144885063167,0.478753969669342,0.3061638132068845
2023-01-03 02:00:00,0.2113463293512662,0.316140685180823,0.02938847079873085,0.6182625150680541,0.5764081931114196,0.48532591819763177,0.2080536939203739,0.4174807739257812,0.24508447696765265
2023-01-03 03:00:00,0.31352888733148576,0.4609566116333008,0.034598644673824314,0.5336713051795958,0.5115454053878784,0.45514266967773437,0.29597064286470415,0.39128158569335936,0.2658667012221283
2023-01-03 04:00:00,0.41667899638414374,0.5380221462249755,0.0666703376919031,0.5364981746673583,0.5183573222160339,0.48970149517059325,0.356441031396389,0.43908485412597653,0.2648868559797604
2023-01-03 05:00:00,0.5171621566017469,0.589390062391758,0.1076503722866376,0.6300498104095458,0.6027167296409606,0.5627761340141295,0.3745503881573677,0.5144085741043091,0.247082947972748
2023-01-03 06:00:00,0.5138725037376085,0.6019517492254575,0.12130873655279477,0.7173252807060878,0.7202531924843787,0.6955518072843551,0.38260592848062513,0.6589427730441092,0.2626624068452252
2023-01-03 07:00:00,0.43750009040037785,0.5337499833106993,0.15599447155992188,0.7108060296376545,0.7179100355505942,0.6877387425303458,0.3731533098220825,0.6493451452255248,0.27394982240266263
2023-01-03 08:00:00,0.41722413837909694,0.5158701165517171,0.24521383384863535,0.6373159985740978,0.6723573198914526,0.6643452978134154,0.3712369668483734,0.6420112705230712,0.17700103725824087
2023-01-03 09:00:00,0.4212898715337116,0.518662056128184,0.3539884986480077,0.4746502796808878,0.5121267294883728,0.5096031284332275,0.41302412271499633,0.49083553314208983,0.11941638473007414
2023-01-03 10:00:00,0.3888148357470829,0.4762507009506225,0.40330675760904944,0.5069234824180603,0.5337444400787353,0.5138707017898559,0.3808026123046875,0.47730825901031493,0.19201105443139868
2023-01-03 11:00:00,0.4378378932674725,0.5429744203885396,0.4069628798961639,0.4063333892822265,0.4357390594482422,0.4313275909423828,0.4778553915023803,0.4156343078613281,0.22652815775738822
2023-01-03 12:00:00,0.4159734836220741,0.5356181414922078,0.5264934849739074,0.3125854714711507,0.3362654113769531,0.32331420898437496,0.45999527215957636,0.3031241789460182,0.2473558674090438
2023-01-03 13:00:00,0.46123114536205917,0.567770355939865,0.5860737961530685,0.2117954126000404,0.2044369006156921,0.18740651577711104,0.53811581492424,0.18615028351545332,0.24954388249251572
2023-01-03 14:00:00,0.4875698314110437,0.6160142199198404,0.6465668179591496,0.2541591743628184,0.21831415474414823,0.175255751311779,0.4759717833995818,0.172050456404686,0.18769072745409277
2023-01-03 15:00:00,0.32699092944463093,0.43524052937825525,0.633751967449983,0.1843074571092923,0.1597723865509033,0.11435318827629089,0.35315100371837616,0.13887094855308532,0.23246548849675389
2023-01-03 16:00:00,0.31859012464682257,0.4461123275756836,0.4267759545644125,0.12454911957184471,0.10828617602586746,0.09520293384790421,0.3976684799790382,0.15180555164813994,0.24925159417920645
2023-01-03 17:00:00,0.33308675209681193,0.4642317899068196,0.42358540614446,0.0647736417253812,0.04792196333408356,0.05195779249072075,0.4282470607757568,0.11703999340534209,0.27859877985384723
2023-01-03 18:00:00,0.38291850795348487,0.5291669162114461,0.48525368332862845,0.0032142281532287595,0.003258040621876716,0.004439484700560569,0.4553464372456073,0.03349757850170136,0.3198387459748322
2023-01-03 19:00:00,0.319483858247598,0.4330428393681844,0.5125775361061096,0.0,0.0,0.0,0.39378206700086593,0.020170567333698274,0.3418898777994845
2023-01-03 20:00:00,0.3278577864170074,0.43850726207097374,0.49609215607245755,0.045940844366947814,0.045793604999780656,0.04074046730995179,0.328525025844574,0.04086539715528489,0.22580284540851908
2023-01-03 21:00:00,0.2313432658712069,0.30720502843459446,0.43613681217034656,0.07078970755139986,0.08652986153960228,0.08128559753298759,0.2231160448491573,0.07547114148736,0.3955786513123247
2023-01-03 22:00:00,0.2251666086912155,0.30890446523825327,0.4129026279350121,0.034548271199067435,0.04031738251447678,0.041116527318954474,0.2373376344144344,0.04322189986705781,0.42917930247882996
2023-01-03 23:00:00,0.2958739658196767,0.4049216969807943,0.5149847438931464,0.06594867259263992,0.07786908447742462,0.08302531793713569,0.27841097891330713,0.07873985543847085,0.3792675770239698
2023-01-04 00:00:00,0.19872465963164965,0.30868140707413355,0.502679977963368,0.051676770051320396,0.033593088686466224,0.025495672821998598,0.22323289185762404,0.016458824276924133,0.3202602645382284
2023-01-04 01:00:00,0.10057008137305577,0.1961946674187978,0.6458365850647289,0.1537391859292984,0.07661303400993347,0.03014361619949341,0.15711068652570245,0.005080575570464134,0.21506662499159576
2023-01-04 02:00:00,0.11168090482552845,0.20131613016128536,0.6905243945121766,0.3780486183365186,0.27607346683740613,0.20677847802639004,0.14410642877221105,0.14294182211160658,0.10155344660083451
2023-01-04 03:00:00,0.01583398997783661,0.04992814416686694,0.6733262424667675,0.36989901224772126,0.32763900756835934,0.30887171328067775,0.05114123128354549,0.30860068619251246,0.12751800671219826
2023-01-04 04:00:00,0.0011043608436981836,0.01788138188421726,0.6617947659889857,0.30028769443432485,0.26220972955226896,0.24145786643028255,0.03800256468355656,0.1887361180782318,0.14540439139637681
2023-01-04 05:00:00,0.022024218762914338,0.03264273454745611,0.648908932407697,0.2601809278130531,0.2028469747304916,0.18909999996423718,0.030246731936931615,0.12412855178117752,0.18876501776278015
2023-01-04 06:00:00,0.06000951650242011,0.0680477694173654,0.6752068267265955,0.36468005239963536,0.2875772207975387,0.28471475601196283,0.016882513016462326,0.18771097898483274,0.1712399361282587
2023-01-04 07:00:00,0.05589247405529022,0.0826788500448068,0.6496113396684329,0.3856986046830813,0.3036264303326606,0.2885262757539749,0.040179563984274864,0.22294042378664014,0.14230358161032197
2023-01-04 08:00:00,0.02811811233560244,0.045587632755438486,0.6404685420791307,0.32340362995862953,0.26709184080362314,0.26818739533424374,0.02620428062975407,0.21824288934469221,0.10541397997902496
2023-01-04 09:00:00,0.012911955788731576,0.020136398946245512,0.4575997726122538,0.2916184760133425,0.22582284748554227,0.22274589627981184,0.010836664736270905,0.17659609168767926,0.07878115423023702
2023-01-04 10:00:00,0.03266196688016256,0.039721476137638094,0.3912902832031249,0.21079224050045012,0.16858128249645232,0.178524617254734,0.010589263886213302,0.15599111437797544,0.06906218160357741
2023-01-04 11:00:00,0.021618966360886893,0.026173808674017588,0.30927067557970683,0.23994499792655302,0.18292579889297483,0.21522966861724852,0.006832263469696045,0.2018486839532852,0.08718078126509984
2023-01-04 12:00:00,0.046641577109694486,0.04713431586821875,0.278806803325812,0.23502403010924652,0.16726368397474287,0.1839502030611038,0.004255886003375053,0.1929685780405998,0.11761803224682807
2023-01-04 13:00:00,0.047195318962136905,0.04777833136419455,0.2863096077243487,0.20817220936218894,0.14753432929515836,0.15789269268512723,0.00469075821340084,0.15269354552030562,0.14560491467515624
2023-01-04 14:00:00,0.0789147925376892,0.07639529764652252,0.4217599326372146,0.1402492328484853,0.11130337089300155,0.15299074113368988,0.017814604789018633,0.16836701095104217,0.2071380783120791
2023-01-04 15:00:00,0.03166064446171125,0.031056541229287787,0.36143676102161404,0.2674446955323219,0.2069788724184036,0.2375670287013054,0.004884388484060764,0.2410084745287895,0.24611668760577837
2023-01-04 16:00:00,0.019871157780289653,0.019452269772688546,0.4314541511734326,0.20889419953028357,0.18996156930923458,0.23355034053325646,0.013257346898317339,0.259456894993782,0.2435275614758332
2023-01-04 17:00:00,0.020361952036619186,0.020607316369811696,0.5629913285374641,0.08810678869485855,0.0491355212032795,0.08007309272885323,0.006622176580131053,0.09973871275782584,0.23337378849585846
2023-01-04 18:00:00,0.021831348339716592,0.021840878998239836,0.5381367220481236,0.15181733747323353,0.08503106534481047,0.09138306841254235,0.027518978528678417,0.10279120683670043,0.22814025006360478
2023-01-04 19:00:00,0.02449203627804915,0.02244465947151184,0.5444360706210135,0.18703340013821915,0.14911841988563534,0.17517886996269222,0.02190777771174908,0.19855546325445173,0.24552294504311345
2023-01-04 20:00:00,0.0015448263535896938,0.0017454762756824492,0.5194353574514389,0.04821239188313484,0.041421423554420474,0.07673396572470664,0.0018855495378375053,0.08959732621908187,0.23920822130309205
2023-01-04 21:00:00,0.002683483858903249,0.0022646598269542057,0.6272860431671141,0.08984566961725553,0.04033039838075638,0.06429143279790878,0.008604141175746918,0.073604484051466,0.2755895441770553
2023-01-04 22:00:00,0.01685175153116385,0.01537525974214077,0.6248429629206657,0.19903817752997077,0.12695936143398284,0.12389880597591398,0.013675298988819123,0.12224657148122785,0.27814662805861895
2023-01-04 23:00:00,0.027238117506106694,0.0249488790333271,0.5389472686251003,0.17196362276872,0.11766341418027876,0.11405150145292281,0.017846101969480516,0.13424892187118528,0.25123411115672856
2023-01-05 00:00:00,0.03950917546947797,0.04337015504638355,0.5426602132121721,0.14734399765729903,0.08995434373617173,0.09054377555847168,0.018632374554872516,0.10452380776405334,0.2805980602982971
2023-01-05 01:00:00,0.09683400263388951,0.13305634230375288,0.6086039259036382,0.35471114406983056,0.1994287088513374,0.16811170607805248,0.07466763511300087,0.15515554517507552,0.28667285702294776
