cluster_id,lcoe,capex,fom,vom,CF_mean,Cluster_No,potential_capacity,Region,nearest_station,nearest_station_distance_km,Rank,Operational_life,resource_type
CentralCoast_3,999.0,1.56455696742041,0.040427360681422796,0.0,0.3107553132740363,3,919.641510321698,CentralCoast,BC_PBL_ISS,192.42774185346298,38,20,wind
Kitimat-Stikine_1,999.0,1.56455696742041,0.040427360681422796,0.0,0.3514485741066802,1,0.0,Kitimat-Stikine,BC_MIN_DSS,67.42906692363978,39,20,wind
Kitimat-Stikine_2,999.0,1.56455696742041,0.040427360681422796,0.0,0.3278132717579754,2,0.0,Kitimat-Stikine,BC_STW_DSS,48.30322403828477,40,20,wind
Cariboo_1,999.0,1.56455696742041,0.040427360681422796,0.0,0.2327489848625235,1,0.0,Cariboo,BC_REG_DSS,136.1578101964349,41,20,wind
Fraser-FortGeorge_1,999.0,1.56455696742041,0.040427360681422796,0.0,0.34252301047006695,1,22.18273468382372,Fraser-FortGeorge,BC_REG_DSS,60.935629738948016,42,20,wind
PeaceRiver_1,999.0,1.56455696742041,0.040427360681422796,0.0,0.3291207389480968,1,348.9562859314833,PeaceRiver,BC_MRC_ISS,52.67905051406477,43,20,wind
CentralCoast_1,999.0,1.56455696742041,0.040427360681422796,0.0,0.3234721195323927,1,0.0,CentralCoast,BC_HML_DSS,53.898992171367446,44,20,wind
Columbia-Shuswap_1,999.0,1.56455696742041,0.040427360681422796,0.0,0.2902498763046359,1,0.0,Columbia-Shuswap,BC_KHS_DSS,82.81229861826083,45,20,wind
Columbia-Shuswap_2,999.0,1.56455696742041,0.040427360681422796,0.0,0.1684644499712099,2,0.0,Columbia-Shuswap,BC_MCA_GSS,89.0940015699565,46,20,wind
Skeena-QueenCharlotte_3,999.0,1.56455696742041,0.040427360681422796,0.0,0.3963553875662221,3,100.09527409785977,Skeena-QueenCharlotte,BC_PRT_ISS,162.22237259480835,47,20,wind
Skeena-QueenCharlotte_2,999.0,1.56455696742041,0.040427360681422796,0.0,0.3948412604882545,2,267.41130995927705,Skeena-QueenCharlotte,BC_PRT_ISS,162.22237259480835,48,20,wind
Skeena-QueenCharlotte_1,999.0,1.56455696742041,0.040427360681422796,0.0,0.3997579866568251,1,0.0,Skeena-QueenCharlotte,BC_PRT_ISS,297.16869163751466,49,20,wind
Bulkley-Nechako_1,999.0,1.56455696742041,0.040427360681422796,0.0,0.2721719035018277,1,230.63333974389147,Bulkley-Nechako,BC_HML_DSS,66.44772495434893,50,20,wind
Capital_2,999.0,1.56455696742041,0.040427360681422796,0.0,0.2513390561903478,2,0.0,Capital,BC_JOR_GSS,45.101939436875874,51,20,wind
Thompson-Nicola_1,999.0,1.56455696742041,0.040427360681422796,0.0,0.22221357836430833,1,0.0,Thompson-Nicola,BC_VBY_DSS,17.77445409834763,52,20,wind
Thompson-Nicola_2,999.0,1.56455696742041,0.040427360681422796,0.0,0.2376501994300788,2,50.16176162946407,Thompson-Nicola,BC_WDN_GSS,34.66839466548871,53,20,wind
Cariboo_2,999.0,1.56455696742041,0.040427360681422796,0.0,0.2550681591652109,2,573.0199370844059,Cariboo,BC_MGT_DSS,119.30881359030683,54,20,wind
Okanagan-Similkameen_2,1011636.6799841716,1.56455696742041,0.040427360681422796,0.0,0.2316041505604846,2,23.52383880858082,Okanagan-Similkameen,BC_SCO_DSS,46.57217363432723,55,20,wind
GreaterVancouver_2,5891921.607489453,1.56455696742041,0.040427360681422796,0.0,0.10947708626079451,2,1108.36012092582,GreaterVancouver,BC_LYN_DSS,16.108359236998634,56,20,wind
Nanaimo_2,7072853.563956216,1.56455696742041,0.040427360681422796,0.0,0.20552231784130173,2,1056.1752971321318,Nanaimo,BC_DMR_DSS,8.142744164078481,57,20,wind
NorthOkanagan_2,7101760.471849445,1.56455696742041,0.040427360681422796,0.0,0.16680128330386448,2,467.21331125810707,NorthOkanagan,BC_ILL_DSS,37.30015198942422,58,20,wind
Thompson-Nicola_4,38704622.61286725,1.56455696742041,0.040427360681422796,0.0,0.2213658213673374,4,113.55480221025027,Thompson-Nicola,BC_CRQ_DSS,20.820551590167174,69,20,wind
