time,Dufferin_1,Dufferin_2,Wellington_1,Huron_1,Wellington_2
2023-01-04 04:00:00,0.44822252631187437,0.3118750870227814,0.6349895423650741,0.5188416990637779,0.6109650118649005
2023-01-04 05:00:00,0.447323979139328,0.3551032249629497,0.6179773891717195,0.49321916908025737,0.6009567262977361
2023-01-04 06:00:00,0.3770892180502414,0.32370606675744057,0.5821276158094405,0.4962079168856143,0.5777176322787999
2023-01-04 07:00:00,0.38878402709960935,0.36184406667947766,0.5765696664154529,0.505698318555951,0.5628979063034056
2023-01-04 08:00:00,0.4202684724330902,0.4561834195256233,0.6036677876859903,0.4534504724293947,0.59585861697793
2023-01-04 09:00:00,0.36099208831787105,0.48488007068634026,0.41648438930511467,0.28542881406843656,0.4036295441538095
2023-01-04 10:00:00,0.2573031729459762,0.37437639325857164,0.3595010361075401,0.32044594652950764,0.3825468237698078
2023-01-04 11:00:00,0.21963542670011516,0.27930736050009725,0.3556455852091312,0.33848176121711726,0.38259965904057025
2023-01-04 12:00:00,0.26841827452182765,0.3489417931437492,0.37646875955164427,0.3932706451416016,0.38517864674329755
2023-01-04 13:00:00,0.2725834466516971,0.4565774691104888,0.4472248066216707,0.5472951835393904,0.4846518248319625
2023-01-04 14:00:00,0.3233899307250976,0.6189552484452724,0.5584568394720553,0.720587004572153,0.6185474224388599
2023-01-04 15:00:00,0.23566069364547726,0.47161842703819273,0.49718596927821634,0.6840784991532564,0.5410416220873593
2023-01-04 16:00:00,0.27577506095170967,0.4080877304077148,0.5158395859599113,0.7120721364766359,0.5228041622787714
2023-01-04 17:00:00,0.2058204789459705,0.27977899804711337,0.476549364849925,0.6699810961633919,0.48488216876983636
2023-01-04 18:00:00,0.20547556936740874,0.32958349317312235,0.41854544714093206,0.633684599995613,0.44258319102227683
2023-01-04 19:00:00,0.3809224319458008,0.44511183261871334,0.6270009676367044,0.8404333577305079,0.6469506534188985
2023-01-04 20:00:00,0.48353636503219605,0.5878928756713866,0.7518983004242181,0.8547941142320632,0.7882160872220993
2023-01-04 21:00:00,0.49131967186927794,0.679105689227581,0.7640454684197903,0.9011682494729756,0.8122200474143026
2023-01-04 22:00:00,0.564707235097885,0.5867047636210918,0.8363731317967176,0.936845379769802,0.8746207981556653
2023-01-04 23:00:00,0.6622214263677596,0.5958853042125701,0.8832620500028132,0.9503186332434415,0.8990978578478097
2023-01-05 00:00:00,0.6310286311805248,0.6357412783801556,0.8949120143800975,0.9831843823194503,0.9369455379247664
2023-01-05 01:00:00,0.8060610289871692,0.8055382126569747,0.9696044031530618,0.9875072279572487,0.988851194307208
2023-01-05 02:00:00,0.9683721458911896,0.901696591079235,1.0,0.9419889989495276,1.0
2023-01-05 03:00:00,0.6568071028590201,0.7361158610880374,0.9298620191961526,0.9553347348421812,0.9363301140815019
2023-01-05 04:00:00,0.660857851654291,0.8446525979042052,0.916309426948428,0.9294688328355549,0.9518984213471412
2023-01-05 05:00:00,0.8492634190618991,0.880639676451683,0.9092470234632491,0.6458407192677259,0.8730667632073164
2023-01-05 06:00:00,0.7168239271640777,0.7597254744172096,0.66053568854928,0.7550325103104114,0.5395128832012414
2023-01-05 07:00:00,0.33607177734374993,0.535332349538803,0.4893527764081954,0.762902849316597,0.4886363606899976
2023-01-05 08:00:00,0.2835582606494427,0.5648295010626315,0.438770880177617,0.8024879790097474,0.4571300141513347
2023-01-05 09:00:00,0.3042020818591118,0.7232034160196781,0.46472341880202284,0.8837340016663073,0.48505294270813454
2023-01-05 10:00:00,0.33510983809828754,0.7850369422137736,0.47271790310740464,0.8953532198071478,0.47217883221805085
2023-01-05 11:00:00,0.39871339440345765,0.6981905630230902,0.5482541254907847,0.949088320210576,0.5446114961802959
2023-01-05 12:00:00,0.4886217665672302,0.6950018449127673,0.7276401686668396,0.9567441337555647,0.7882201314717531
2023-01-05 13:00:00,0.6911543539166449,0.7756470203399657,0.7515375027805566,0.7944244875758886,0.7448859497904776
2023-01-05 14:00:00,0.6509127600491046,0.7615492498874664,0.613174827992916,0.6714830948412417,0.5870707014948129
2023-01-05 15:00:00,0.46445277094841003,0.6540682567656039,0.49147988021373745,0.6805050867050886,0.5051758778095246
2023-01-05 16:00:00,0.37313641309738155,0.6224532282352446,0.4121808713674545,0.5983801888674496,0.4393927581608295
2023-01-05 17:00:00,0.36242854148149484,0.6359598493576049,0.398484378606081,0.5666858991980552,0.4103770533949137
2023-01-05 18:00:00,0.4196094894409179,0.6511701336503027,0.4293345558643341,0.48898527264595026,0.4373040455579758
2023-01-05 19:00:00,0.4784503436088562,0.5874199128150939,0.5758592835068702,0.6229658889025449,0.5584680050611495
2023-01-05 20:00:00,0.46364762663841247,0.5861069770157337,0.6910396973043679,0.7636641329526901,0.7096799714863299
2023-01-05 21:00:00,0.5999899065494536,0.5389115130901336,0.7526741886138915,0.7673754976689815,0.7660831531882285
2023-01-05 22:00:00,0.7460743775963783,0.6283681905269622,0.7949055446684361,0.7543118646740913,0.7572783613950014
2023-01-05 23:00:00,0.8180570785701274,0.6769913336634634,0.7879143109172582,0.7055170646309852,0.7205009242892265
2023-01-06 00:00:00,0.7508791437745093,0.5176853394508361,0.7298215879499911,0.5488599486649035,0.6408407135307788
2023-01-06 01:00:00,0.4242701768875122,0.30317903369665145,0.5061811661720276,0.40893022835254667,0.4741031271219253
2023-01-06 02:00:00,0.34966152191162103,0.15840262874960898,0.30998748756945127,0.2927374051511288,0.27270409934222695
2023-01-06 03:00:00,0.24055819109082222,0.1706449118256569,0.2039613445103168,0.23025279983878133,0.17919430226087568
2023-01-06 04:00:00,0.22483295440673826,0.16493899285793304,0.19541226655244825,0.1994410606473684,0.1690094767510891
2023-01-06 05:00:00,0.3008310608565807,0.22862727612257,0.2655261589586735,0.23893287695944304,0.22827261716127392
2023-01-06 06:00:00,0.3701599502563476,0.23938797757029529,0.32001679472625255,0.2702077032625675,0.27577763490378854
2023-01-06 07:00:00,0.39600563049316406,0.20134936213493343,0.3699838829040527,0.3175393761694431,0.31856030076742164
2023-01-06 08:00:00,0.37416099548339843,0.1752080963551998,0.3577763453871011,0.2994492661207914,0.3103754056245088
2023-01-06 09:00:00,0.2776254305243492,0.14599459961056704,0.2661416498571634,0.2555347672104835,0.2305073971301317
2023-01-06 10:00:00,0.20669792026281353,0.10160168133676051,0.20331845641136165,0.25011172339320176,0.18139018982648847
2023-01-06 11:00:00,0.1938182958960533,0.10294747449457645,0.195476586073637,0.2785313607007265,0.18016193911433218
2023-01-06 12:00:00,0.17887662678956984,0.09418353840708732,0.1736457651853561,0.252347310706973,0.1613938408344984
2023-01-06 13:00:00,0.18074291110038754,0.0949014726281166,0.18186462752521035,0.2639149476587772,0.16737434715032576
2023-01-06 14:00:00,0.24275418922305103,0.10449137732386587,0.22044696420431134,0.3071091894805431,0.1927424786239862
2023-01-06 15:00:00,0.3717334365844726,0.27668005675077434,0.3338923072814941,0.3795145988464355,0.30425441764295097
2023-01-06 16:00:00,0.3420474985241889,0.2265068860352039,0.2671593037247657,0.40418881803750994,0.2489024823904037
2023-01-06 17:00:00,0.335379536151886,0.23061704173684117,0.2560163401812314,0.4264806105941533,0.2231873499602079
2023-01-06 18:00:00,0.34040754601359363,0.2643719643354415,0.28611540392041207,0.39561050601303577,0.25323732085525985
2023-01-06 19:00:00,0.3786536407470703,0.27866191357374187,0.30139201208949085,0.38181679457426065,0.2608814134448766
2023-01-06 20:00:00,0.7436702212691306,0.5849017655849456,0.6739171712100505,0.4418803042173385,0.5943805134296416
2023-01-06 21:00:00,0.5923228120803832,0.4895925974845886,0.6105944222211837,0.41112119540572156,0.5749816237390041
2023-01-06 22:00:00,0.7178238561749457,0.5659525847434996,0.6063106781244277,0.3771287339180708,0.5381873750686644
2023-01-06 23:00:00,0.6864058880507944,0.6077138638496398,0.6010782922059297,0.37507036328315735,0.5490988796949385
2023-01-07 00:00:00,0.7193657754361629,0.6057641661167144,0.6315303476899862,0.31687120683491227,0.572931379675865
2023-01-07 01:00:00,0.6893950356543064,0.6468835031986235,0.5850073783099651,0.2699055298417807,0.5237323796749115
2023-01-07 02:00:00,0.6182485079765319,0.4513875961303711,0.5089343488216399,0.21499735519289967,0.42993150115013123
2023-01-07 03:00:00,0.47029971241950985,0.4235099029541015,0.36373749941587447,0.18204458162188528,0.30613021448254585
2023-01-07 04:00:00,0.49411659002304076,0.40577648162841795,0.37334480538964265,0.22073931433260435,0.30649857863783836
2023-01-07 05:00:00,0.5091163074970245,0.36345081329345696,0.37741238340735433,0.26354571133852,0.3066413619369268
2023-01-07 06:00:00,0.4038650894165039,0.3069837015867233,0.28488351911306375,0.2612265609949827,0.22956507749855515
2023-01-07 07:00:00,0.2926005312800407,0.2294142727553844,0.20051313012838362,0.2560156697779894,0.15793098744004963
2023-01-07 08:00:00,0.2854400353133678,0.23511855319142339,0.18536030307412146,0.26237807407975194,0.15203646160662174
2023-01-07 09:00:00,0.2217268708348274,0.2577022649347782,0.19266706913709636,0.2810612867772579,0.18016478866338728
2023-01-07 10:00:00,0.2389660795032978,0.30346723601222036,0.2146056547015905,0.27794817678630346,0.21328131578862664
2023-01-07 11:00:00,0.2708860762417316,0.3976236724853516,0.24912009038031097,0.28371070027351375,0.2453860174119472
2023-01-07 12:00:00,0.3199251025915145,0.4773982346057892,0.28331137649714944,0.28646153710782524,0.2648973947763442
2023-01-07 13:00:00,0.398166389465332,0.43897308349609376,0.33306464210152625,0.3015581455826759,0.2951103940606117
2023-01-07 14:00:00,0.39724948883056643,0.36754795074462887,0.32684549331665036,0.28614256590604775,0.2857992439717054
2023-01-07 15:00:00,0.31301425248384473,0.32252150118350975,0.2774996923655271,0.2823669679462909,0.25127737857401367
2023-01-07 16:00:00,0.2723813554644584,0.3106363698840141,0.26985267043113703,0.3550502150505781,0.24697864852845666
2023-01-07 17:00:00,0.211933399438858,0.2640621410310268,0.23425428047776217,0.4053185825794935,0.22013879917562001
2023-01-07 18:00:00,0.2247669519484043,0.30419120296835894,0.2494727793335914,0.47366722330451005,0.24462234638631336
2023-01-07 19:00:00,0.20158424273133274,0.31274775505065916,0.22176345184445376,0.39815644301474085,0.20946715071797367
2023-01-07 20:00:00,0.22099911257624624,0.35155406981706616,0.22908289194107054,0.3969067556411028,0.22873541086912155
2023-01-07 21:00:00,0.2661336979269981,0.366376958489418,0.2671281924843788,0.392641177251935,0.2621804354339838
2023-01-07 22:00:00,0.292990700751543,0.3627428713440895,0.2682462079823017,0.3892516624927521,0.2553841445595026
2023-01-07 23:00:00,0.29362198188900945,0.28651761874556536,0.24839926876127716,0.35450119405984876,0.22376512594521042
2023-01-08 00:00:00,0.2836726361513138,0.27123025596141814,0.24291147351264947,0.3573331772536039,0.2176476019620895
2023-01-08 01:00:00,0.29705832585692404,0.3191012030839919,0.2587537746876478,0.3546473541855812,0.23305710516870018
2023-01-08 02:00:00,0.3084142599999904,0.3289912314713001,0.26104257889091964,0.3336071702837944,0.23089098788797852
2023-01-08 03:00:00,0.3121811284124851,0.26694020390510553,0.23919195458292958,0.2770861085504293,0.20574428163468833
2023-01-08 04:00:00,0.2801929980516433,0.235591095238924,0.20492573119699953,0.23663251154124734,0.1756712071597576
2023-01-08 05:00:00,0.22911209940910338,0.19712944552302358,0.16762061253190036,0.19925879932940005,0.14026766382157801
2023-01-08 06:00:00,0.15802485674619673,0.12145968131721019,0.1081877078488469,0.1357102334871888,0.08887469604611396
2023-01-08 07:00:00,0.10193083599209785,0.0733756273984909,0.06606697164475918,0.08791614901274443,0.0528472463786602
2023-01-08 08:00:00,0.05781074233353138,0.026762412190437318,0.033054782897233966,0.04663264144212008,0.023460176996886732
2023-01-08 09:00:00,0.00938279092311859,0.0046713992953300474,0.004671352636069059,0.012150590065866707,0.003357914183288812
2023-01-08 10:00:00,0.004263968355953693,0.0047774920612573615,0.0026938353478908536,0.0049698718450963495,0.002307822685688734
2023-01-08 11:00:00,0.014371826052665711,0.016773413270711898,0.008042206838726997,0.0068277763761579995,0.007382160499691963
2023-01-08 12:00:00,0.017436505109071732,0.024593204855918885,0.0076009293459355825,0.002962883096188307,0.005046317465603351
2023-01-08 13:00:00,0.0067916158214211455,0.017617327123880387,0.00416365910321474,0.0007872531004250048,0.0033430492691695684
2023-01-08 14:00:00,0.021128326803445816,0.03880480229854584,0.011389519106596708,0.0015291591733694076,0.008991822563111783
2023-01-08 15:00:00,0.06282354854047298,0.08610146328806877,0.029373113177716736,0.007723862659186125,0.019557944387197497
2023-01-08 16:00:00,0.07971809595823287,0.08642400003969669,0.04547652374953032,0.018488208279013634,0.03140707567334175
2023-01-08 17:00:00,0.09129449710249901,0.09811458759009839,0.06328086033463479,0.034792730733752254,0.05030239291489125
2023-01-08 18:00:00,0.11147703781723975,0.11139315426349639,0.08753474280238151,0.05860992647707462,0.07309916224330663
2023-01-08 19:00:00,0.14203067809343337,0.1409570747613907,0.09876819364726544,0.05096182901412249,0.07746025655418634
2023-01-08 20:00:00,0.10181947618722914,0.13844512060284614,0.061866022646427155,0.041133374646306044,0.051253921017050744
2023-01-08 21:00:00,0.05048172332346439,0.08862901866436004,0.03364491663873195,0.039716339372098446,0.0313026568479836
2023-01-08 22:00:00,0.027428883314132693,0.05149296373128891,0.024293135553598407,0.048290773332118994,0.02411338746547699
2023-01-08 23:00:00,0.034190686345100404,0.050514249727129944,0.04807540345937014,0.10593230385333299,0.05139285776764154
2023-01-09 00:00:00,0.0715181913971901,0.09348175778985024,0.08679188068956137,0.12923289533704518,0.0905140783265233
2023-01-09 01:00:00,0.06268781393766404,0.11038017868995667,0.054916915893554685,0.06340947031974792,0.05713416941463947
2023-01-09 02:00:00,0.02665141433477402,0.05600058875977992,0.025306197330355648,0.03717083230614662,0.026554760411381724
2023-01-09 03:00:00,0.01360258921980858,0.027970286309719088,0.0069385052472352975,0.017904709689319134,0.007727502509951591
2023-01-09 04:00:00,0.03545042514801026,0.04786634415388108,0.03338778413832188,0.042473827637732026,0.028262388333678248
2023-01-09 05:00:00,0.08094609789550304,0.09306618578732014,0.07747628409415483,0.07660774022340774,0.07058520421385765
2023-01-09 06:00:00,0.10651466630399226,0.12425408110022543,0.09923687994480133,0.08411294203251601,0.0848055315390229
2023-01-09 07:00:00,0.1178223705291748,0.17894175812602042,0.11375615753233431,0.09805773288011552,0.11020216166973112
2023-01-09 08:00:00,0.1499148543179035,0.2080140325427055,0.14630233936011788,0.11828067049384117,0.1472820508480072
2023-01-09 09:00:00,0.2124812054634094,0.2951454164087772,0.2044427531212568,0.16765599392354483,0.2048135248571634
2023-01-09 10:00:00,0.32412283986806867,0.5321095442771911,0.31174676850438116,0.2612692446261644,0.3109269647300243
2023-01-09 11:00:00,0.4366601943969726,0.557074919939041,0.44747364401817324,0.4005997312068939,0.4316523683071136
2023-01-09 12:00:00,0.5657615220546721,0.6790429598093032,0.5058043646812439,0.45496997714042664,0.473063039779663
2023-01-09 13:00:00,0.7194440639019012,0.7950773714482784,0.6119908819347619,0.4740102398395538,0.5391141331195831
2023-01-09 14:00:00,0.802964691966772,0.873412168174982,0.6718365615606307,0.55072487950325,0.6030365830659865
2023-01-09 15:00:00,0.821985950320959,0.9174757692217825,0.7002252290397881,0.5836306220293044,0.63934254668653
2023-01-09 16:00:00,0.928376654088497,0.9790308555960654,0.8330011773109436,0.7173545686900615,0.7699083833396434
2023-01-09 17:00:00,0.9713723783195019,0.9898918735980987,0.9591602872312068,0.821891182884574,0.8949577531963587
2023-01-09 18:00:00,0.9965550136566161,1.0,0.9656132832169533,0.8461645995825527,0.9361769606918097
2023-01-09 19:00:00,0.9963690212368965,1.0,0.9911462470889092,0.9003987602889537,0.9788107182085513
2023-01-09 20:00:00,1.0,1.0,1.0,0.9367470560967921,0.9972479824721813
2023-01-09 21:00:00,1.0,1.0,1.0,0.9117087499052285,0.9983289560675621
2023-01-09 22:00:00,1.0,1.0,1.0,0.8948257579654455,0.9972532945871353
2023-01-09 23:00:00,1.0,1.0,1.0,0.8824478334933519,0.9996565516293049
2023-01-10 00:00:00,1.0,1.0,1.0,0.8754588862508534,1.0
2023-01-10 01:00:00,1.0,0.9967506119608879,0.9961296340823174,0.8329302750527858,0.9806390173733234
2023-01-10 02:00:00,0.9630559341609477,0.9807398974895477,0.9668292386084794,0.7701722806692123,0.9657172178477049
2023-01-10 03:00:00,0.9017156825959682,0.9047257132828235,0.829861832037568,0.6292219544202088,0.7572425419837235
2023-01-10 04:00:00,0.7839481739699841,0.8129201304912568,0.6899851413816213,0.5176938247680664,0.6110310411453246
2023-01-10 05:00:00,0.6963559707999228,0.7699661272764204,0.6195184221863745,0.4468953349441289,0.5474819546937941
2023-01-10 06:00:00,0.6321512019634246,0.6750577455759048,0.5340993857383727,0.34068732805550095,0.4538398742675781
2023-01-10 07:00:00,0.5764076566696166,0.5707305824756621,0.4590780895948409,0.23941608212888238,0.3776518630981445
2023-01-10 08:00:00,0.5042983448505401,0.47499179601669306,0.38350990697741505,0.18194269925355908,0.30558052584528916
2023-01-10 09:00:00,0.44657890319824217,0.3653720855712891,0.32834918268024915,0.1340404977276921,0.25830264285206794
2023-01-10 10:00:00,0.3748064041137695,0.23641467466950414,0.2665829560905695,0.09288072869181635,0.20296417333185668
2023-01-10 11:00:00,0.31793933808803554,0.13391038671135902,0.22540739730000495,0.06816049456596375,0.17025360405445097
2023-01-10 12:00:00,0.23769908547401425,0.08249102972447872,0.17451442621648308,0.045128772910684345,0.12377962887287139
2023-01-10 13:00:00,0.15268470600247383,0.07029377557337284,0.10776873506605625,0.02734427461400628,0.06685056373476982
2023-01-10 14:00:00,0.0743063946068287,0.06324016079306602,0.04661406669765711,0.01052877325564623,0.02662845263257623
2023-01-10 15:00:00,0.034733601212501526,0.0141045081615448,0.0220629614405334,0.006392396241426468,0.01270536992698908
2023-01-10 16:00:00,0.009697230085730552,0.008216265141963958,0.004776159618049861,0.0005447512492537498,0.0024219481088221073
2023-01-10 17:00:00,0.0032634145766496656,0.017753518372774127,0.001325466837733984,0.0,0.0025595053285360336
2023-01-10 18:00:00,0.005076415911316872,0.03940601445734501,0.0038661466538906096,0.0016920700296759602,0.01327034652233124
2023-01-10 19:00:00,0.009552458673715592,0.045293782651424405,0.008451552130281925,0.021181511655449868,0.016068756934255364
2023-01-10 20:00:00,0.006770430952310561,0.03214243941009045,0.00864056108519435,0.03070851596072316,0.017192310541868212
2023-01-10 21:00:00,0.006384004652500152,0.02796874359250069,0.008454452641308306,0.018174207229167225,0.01776502173393965
2023-01-10 22:00:00,0.0018695493414998053,0.013828207887709141,0.002700675316154957,0.006221855543553829,0.0036036817915737628
2023-01-10 23:00:00,0.001370585523545742,0.002389357797801494,0.003305864706635475,0.0036639425717294215,0.004166110455989837
2023-01-11 00:00:00,0.0033435209468007086,0.001891820579767227,0.009268228244036435,0.0063578287512063986,0.01187538482248783
2023-01-11 01:00:00,0.016881160624325275,0.0028059858083724974,0.03102809462696314,0.017978622429072857,0.03548381105065346
2023-01-11 02:00:00,0.04135778941214084,0.005343558602035045,0.07009403701871635,0.041658544167876246,0.06972349982708692
2023-01-11 03:00:00,0.0557450682669878,0.03717268325388432,0.09215571422129869,0.06080731816589832,0.09208883173763752
2023-01-11 04:00:00,0.12180857978761195,0.10970865949988365,0.1659647461399436,0.10615269754081963,0.16395049713551996
2023-01-11 05:00:00,0.12126006200909614,0.12111446514725684,0.17839409708976744,0.1443336734175682,0.1763842518627643
2023-01-11 06:00:00,0.1253214645385742,0.12851620584726334,0.23005329594016072,0.21468557327985757,0.2240330512076616
2023-01-11 07:00:00,0.12513579227030275,0.12803312361240385,0.23664568617939946,0.3379365739971399,0.24714613914489741
2023-01-11 08:00:00,0.22243292480707164,0.22468707904219623,0.389355519041419,0.6282467952370643,0.41902533642947676
2023-01-11 09:00:00,0.2830018207430839,0.2750302773714065,0.3808559608459472,0.4980546969175338,0.3920288467407226
2023-01-11 10:00:00,0.21689796343445775,0.2878845062851906,0.32278029240667816,0.586337904408574,0.33631176896393294
2023-01-11 11:00:00,0.24943044573068615,0.3848270416259766,0.4387578724324703,0.8222886319458483,0.4498181807994842
2023-01-11 12:00:00,0.44039898991584775,0.591462001800537,0.6128600081801414,0.8625192203372716,0.6275904396921396
2023-01-11 13:00:00,0.5136949717998505,0.6548505632579326,0.6280477648973464,0.7943683987855911,0.620139138996601
2023-01-11 14:00:00,0.4345554971694946,0.6018165169656275,0.6133013872802257,0.8398979071527719,0.5966364504396915
