time,MountWaddington_1,Skeena-QueenCharlotte_1,Kitimat-Stikine_1,Bulkley-Nechako_1,Columbia-Shuswap_1,Thompson-Nicola_1,Cariboo_1,Thompson-Nicola_2
2023-03-08 02:00:00,0.41223903354406355,0.5008874739900879,0.898835421683083,0.5672841890294241,0.13725284198468382,0.4059277780579797,0.6302978344600307,0.06838613338316933
2023-03-08 03:00:00,0.4309330857098102,0.3898354611578194,0.8640282820773796,0.5584984916034672,0.14157890153202143,0.3146017426049168,0.6817680075121195,0.06428181880577043
2023-03-08 04:00:00,0.4229931606948375,0.4537933747794316,0.8556759702445753,0.5301883394961004,0.15460759580474004,0.30265350398917984,0.5971041837571694,0.07339074188786926
2023-03-08 05:00:00,0.5027436341404915,0.5040474667886028,0.864413504617315,0.5422866938511528,0.16946741795675319,0.3093255105434041,0.5190994905104692,0.07883500732255701
2023-03-08 06:00:00,0.5771636557817458,0.5575059541671171,0.8737997809010492,0.5562716685732205,0.16621970907530997,0.2959984219525798,0.44401591439138743,0.07426446265117688
2023-03-08 07:00:00,0.6230958696603773,0.6128843237135722,0.888164818372945,0.5698183936129014,0.18962653145871375,0.301168677608172,0.41067827205766305,0.07475390973190467
2023-03-08 08:00:00,0.6430459846258162,0.6498517695069312,0.8931623123292354,0.5713385862250019,0.22604112984781913,0.286507583806912,0.36792247627269137,0.07276502273525254
2023-03-08 09:00:00,0.6831480368256568,0.6672721912161164,0.8870502613463871,0.5635491672378998,0.2417751902612772,0.2636591130766001,0.3200159420648759,0.0690442563706275
2023-03-08 10:00:00,0.5638050316333769,0.6814064187200172,0.8586591976335349,0.4996814775991219,0.23473150908946988,0.15949244888668712,0.19029977846721355,0.04938331921443795
2023-03-08 11:00:00,0.5560153354167936,0.6412799154675526,0.8012787528503946,0.4513085163812395,0.17097245096144353,0.10548317948299828,0.09705557101490819,0.0277761096687931
2023-03-08 12:00:00,0.6731619383931158,0.5846722152440443,0.803145003547551,0.4887739633920568,0.18118762298063798,0.1408111608118722,0.13331519018350677,0.03429328273417371
2023-03-08 13:00:00,0.800356336569786,0.5867179691467596,0.8053875074483136,0.5406996027600984,0.22186686253005805,0.24648640262809662,0.2149262090958654,0.0489137880278356
2023-03-08 14:00:00,0.8041005193352698,0.6680890773366326,0.7988862054490709,0.5599903126474882,0.27913456803695724,0.29842578275185644,0.27487024396149945,0.0543012166045832
2023-03-08 15:00:00,0.9274322130799293,0.6564057558774948,0.802424986903936,0.5482237916384584,0.5679727896777066,0.2091934703154997,0.1583633140847087,0.05869179387661544
2023-03-08 16:00:00,0.9075221734285354,0.7090139581781366,0.8051741487207547,0.6191294257011678,0.6172654812986201,0.2434441836516965,0.1477039148929444,0.07965471766437546
2023-03-08 17:00:00,0.8345214545488356,0.7050191341405329,0.7721734837600043,0.6459703731150536,0.5728321753442288,0.2364982242385546,0.1786306552622806,0.07811924279639215
2023-03-08 18:00:00,0.6309879473447798,0.7025315443847491,0.7498802268337198,0.6071366677074521,0.6284182397614826,0.19297848547949936,0.22993288269435827,0.07520737239357198
2023-03-08 19:00:00,0.4536342716932296,0.7005835431425467,0.7308715929615665,0.5587642390667286,0.6331873738122256,0.18326021359273878,0.2818564113839106,0.08106502689646951
2023-03-08 20:00:00,0.2208064317524433,0.675564369999844,0.7105558892391937,0.5347282827148833,0.5911776355857197,0.18761863504169565,0.2772595537961884,0.08240180736915628
2023-03-08 21:00:00,0.12582650018632413,0.6169865908441335,0.6821681671012456,0.5000344972478017,0.5633201732283287,0.16969569250489727,0.253362779845907,0.07419863801562424
2023-03-08 22:00:00,0.13119862924814224,0.5848005125185717,0.6570192412927118,0.4540180358897756,0.5541539054702628,0.14872113651398447,0.24479475855488667,0.06112862089818173
2023-03-08 23:00:00,0.17623207943439487,0.5640339453000088,0.62787671865292,0.4093110290887181,0.540300237983465,0.13671741943919294,0.24033568320965226,0.057030824707313035
2023-03-09 00:00:00,0.23286686244010923,0.5443917179107666,0.6012591800849202,0.3685174953551202,0.5124361534687605,0.12430466596150039,0.24296673781323158,0.05308727191478916
2023-03-09 01:00:00,0.2966478888392448,0.5120563715372396,0.5745672565110971,0.3257371115656915,0.48931431155313143,0.11457850575447082,0.24547177987003865,0.048763914311474026
2023-03-09 02:00:00,0.34076840845942485,0.4884698898183262,0.551054982282746,0.2814643306395521,0.46026882070032027,0.11062193662153953,0.2527783259105952,0.04363931296223944
2023-03-09 03:00:00,0.3863487591922282,0.38163839000074756,0.5039318712548888,0.24325138109701652,0.4320731069824912,0.10317865506943426,0.22306324103508485,0.04010185289112004
2023-03-09 04:00:00,0.4096522062540054,0.36938141257866564,0.5118450775186358,0.20918448265365985,0.3251217951761051,0.12448239356956696,0.2391879907267337,0.04502173289882415
2023-03-09 05:00:00,0.41695982323884956,0.34425625983139735,0.4547672019122351,0.17272530703632924,0.29123334285210484,0.13489960643378168,0.23467668650333184,0.040125152719291776
2023-03-09 06:00:00,0.4754556095957756,0.3227602824633535,0.4405981648534956,0.17509671408407113,0.2817587972229177,0.13150618386087995,0.21469701400196006,0.03654739385075641
2023-03-09 07:00:00,0.4900766574025153,0.31971767163147086,0.44195056487871726,0.17233460207228302,0.2497551341219382,0.11702582966423394,0.1669060558520935,0.032880172413406954
2023-03-09 08:00:00,0.48794747998714433,0.3296824850271577,0.45178515752856163,0.17945468804350603,0.22377277058633888,0.11318390927757277,0.11860276416960089,0.031713168250791963
2023-03-09 09:00:00,0.4594855100870131,0.3181026263275871,0.4535144841198769,0.19068507449356484,0.2186353459547866,0.09852564438725964,0.05578184737569907,0.029330805291732143
2023-03-09 10:00:00,0.376756299161911,0.28958039638464866,0.43638678233073613,0.14784225917800708,0.1408179812268777,0.04186390560459007,0.016442491904917086,0.010893936340104448
2023-03-09 11:00:00,0.24568853712081903,0.21194953255679294,0.319347788183622,0.09385947729564377,0.13311937572603874,0.03068824100223454,0.00831260317259214,0.0059948355027220485
2023-03-09 12:00:00,0.31474976881146416,0.11083252647972629,0.2834572670440858,0.08813944675304271,0.13956101691858333,0.027165761235536955,0.006765564151785589,0.004282944696870716
2023-03-09 13:00:00,0.4196430454134941,0.08104690295846566,0.2542620626941952,0.08837837950223025,0.14096432771872391,0.063244461182392,0.009089602660387755,0.00951765068326936
2023-03-09 14:00:00,0.45094232808947543,0.06110304499449937,0.20911211975548466,0.08485675466005446,0.15489480513063345,0.17311403524920796,0.018144920166920535,0.02637542481901068
2023-03-09 15:00:00,0.5478187171787022,0.05179582561163798,0.21164218677916155,0.10029171540919275,0.15741151484576135,0.1688664451535001,0.03908329042860053,0.028569710920705944
2023-03-09 16:00:00,0.5846838333845137,0.050113767016193134,0.1959050484610275,0.09148289243794147,0.18041569152338932,0.23545929251746697,0.07591073022816669,0.038441765464165
2023-03-09 17:00:00,0.5578317518979311,0.0673964279177396,0.18404613953031282,0.10095939861265596,0.20122863332656296,0.26207822174511175,0.08839120047166943,0.04139327283158447
2023-03-09 18:00:00,0.5029017438173294,0.15522716508287449,0.22200771202188968,0.13144142433035153,0.22250979819758376,0.18888627250763496,0.08712204592641103,0.035225880825609866
2023-03-09 19:00:00,0.5107194007694722,0.21747452779956483,0.2882968710740687,0.1694143312921127,0.30885361899706437,0.17772153534672475,0.13452792893587187,0.03701555979071242
2023-03-09 20:00:00,0.47164183277487753,0.2142964171780192,0.3416533482221649,0.1767075289854849,0.2944610169462182,0.18886777206352257,0.17909117429771204,0.03387406765059991
2023-03-09 21:00:00,0.41518572161793693,0.18932403756872468,0.39093058789699847,0.16820828047063618,0.2194280367480083,0.23337231458136531,0.207229955452071,0.037367211817340415
2023-03-09 22:00:00,0.4090609078705308,0.16594021192711333,0.4399088095086562,0.1673503947368374,0.2902424451979723,0.23771218894557516,0.21315863885662767,0.04008652801314989
2023-03-09 23:00:00,0.4106254562556741,0.15096157545628755,0.48159796783621883,0.15183774723360935,0.3091045467758721,0.23899427341692378,0.2144549627703699,0.03940318905720206
2023-03-10 00:00:00,0.38899039894640447,0.15366303966745085,0.5412912281256326,0.15766387047039138,0.32369170747020026,0.2654090516811067,0.2501419573260301,0.04785619228626741
2023-03-10 01:00:00,0.3617502032279967,0.14666792297168915,0.571018681190383,0.1542014164215437,0.3621920476176521,0.2814314075672265,0.2683524290844798,0.06072490141021482
2023-03-10 02:00:00,0.3174197320044041,0.18096206641715504,0.6287938942288009,0.1648164563750227,0.3727193059569055,0.29537951043157856,0.2693435887958515,0.074756293341969
2023-03-10 03:00:00,0.22333687764108182,0.2187279913671638,0.6912354695461161,0.20250147469341748,0.4000650234520435,0.3196425556594674,0.275303754501722,0.09634065022974303
2023-03-10 04:00:00,0.23041832442879673,0.2584085218381622,0.7299748321444215,0.2266733729452999,0.4228463100912894,0.3347388857422452,0.2636830147982321,0.11447165582216148
2023-03-10 05:00:00,0.2472064820587635,0.3123043106366758,0.7740463242228601,0.2521898951698784,0.43923909962854596,0.33546438997216305,0.2656609840386293,0.11827419339255851
2023-03-10 06:00:00,0.27996989785134796,0.36079524323344225,0.8091235747681536,0.27435526468411636,0.43193620758300477,0.3330311735583978,0.2611292555081574,0.12931931828233328
2023-03-10 07:00:00,0.26156467859148974,0.4123541031518708,0.8330717357657321,0.302259786127618,0.4879781319065526,0.3270449788191101,0.22495947683738035,0.14323260189005826
2023-03-10 08:00:00,0.21910916401445862,0.47196937656273,0.8590041481902903,0.3436892260569665,0.5601674502817067,0.3178531199151819,0.20069386039606554,0.15127506179114178
2023-03-10 09:00:00,0.16858155903220176,0.5219429042222707,0.8764472285794537,0.3983299915202788,0.5404484736445275,0.2794296135482463,0.1769458882544529,0.13246953025686017
2023-03-10 10:00:00,0.09700268676280974,0.5496557733092619,0.8675643592779063,0.42967815433939277,0.4455815356563439,0.16317441200442384,0.10998695482923222,0.07699754133143208
2023-03-10 11:00:00,0.07526269670724868,0.5382003007764401,0.7984968303773604,0.43435006960950495,0.3847477375241843,0.1129976399942781,0.05235311973162673,0.04147192265048172
