time,DivisionNo.7_1,DivisionNo.10_1,DivisionNo.7_2,DivisionNo.1_1,DivisionNo.4_1,DivisionNo.2_1,DivisionNo.3_1,DivisionNo.11_1,DivisionNo.12_1,DivisionNo.5_1,DivisionNo.8_1,DivisionNo.19_1,DivisionNo.13_1,DivisionNo.8_2,DivisionNo.11_2,DivisionNo.2_2,DivisionNo.6_1,DivisionNo.4_2,DivisionNo.10_2,DivisionNo.3_2,DivisionNo.6_2,DivisionNo.5_2,DivisionNo.17_1,DivisionNo.18_1,DivisionNo.14_1,DivisionNo.12_2,DivisionNo.13_2,DivisionNo.1_2,DivisionNo.16_1,DivisionNo.9_1,DivisionNo.19_2,DivisionNo.8_3,DivisionNo.12_3,DivisionNo.7_4,DivisionNo.2_4,DivisionNo.7_3,DivisionNo.3_3,DivisionNo.11_3,DivisionNo.11_4,DivisionNo.2_3,DivisionNo.18_2,DivisionNo.15_1,DivisionNo.4_4,DivisionNo.4_3,DivisionNo.10_4,DivisionNo.10_3,DivisionNo.5_4,DivisionNo.5_3,DivisionNo.17_2,DivisionNo.14_2,DivisionNo.12_4,DivisionNo.6_4,DivisionNo.6_3,DivisionNo.8_4,DivisionNo.1_4,DivisionNo.13_4,DivisionNo.13_3,DivisionNo.19_4,DivisionNo.19_3,DivisionNo.1_3,DivisionNo.3_4,DivisionNo.17_3,DivisionNo.18_4,DivisionNo.18_3,DivisionNo.15_2,DivisionNo.16_2,DivisionNo.9_3,DivisionNo.14_3,DivisionNo.9_2,DivisionNo.17_5,DivisionNo.17_4,DivisionNo.15_3,DivisionNo.16_4,DivisionNo.16_3,DivisionNo.15_4
2023-04-04 08:00:00,0.010929261426130932,0.07799768240136258,0.024318243712186816,0.05859757866462071,0.007413995531387627,0.06843462173427856,0.025733424912799487,0.02067394029881273,0.07403134762592936,0.045643777426864415,0.02054326192475855,0.008440853121380012,0.010917716608161019,0.026539900666102765,0.007526407683534281,0.05003529252750534,0.046951640635728834,0.008189069307409225,0.06974949988810455,0.05216281632130797,0.04602094879746438,0.051977827485118595,0.0141526221849446,0.01069812094482283,0.008822201234598955,0.07344854369435622,0.010314892991667704,0.06001520055532457,0.002483440812777829,0.03405889946967364,0.015667319123943646,0.02558118253946304,0.027785117752526112,0.022186596403519315,0.07993902455483164,0.02596379808150232,0.051616905467076736,0.02672354222337405,0.02727789907583169,0.09399323258329839,0.009847952506194512,0.017253594174981124,0.012840529154054819,0.012091439418932969,0.07583137106807793,0.07570364911481739,0.02971445943628039,0.028661938846111297,0.02029483856246719,0.005628935309747854,0.014466324966886768,0.03308221174031496,0.03155482588335872,0.024693772252649068,0.08723535592357318,0.012009524362427849,0.011601947681470352,0.006547151617705822,0.006202564690458147,0.09071176664696799,0.03239584785970775,0.014077569690515407,0.010284217105557523,0.009867550300864076,0.010147627116395877,0.005024070102419402,0.0019639854381481806,0.0017017512023448944,0.0017675868943333628,0.02521815609468043,0.02510444896226681,0.0005546478124765249,0.008001434555327572,0.008292922355038557,3.3572387809936816e-05
2023-04-04 09:00:00,0.0493354265888532,0.15945124728714716,0.10808890954653422,0.07514969344933828,0.040425947275944056,0.04916759477130004,0.017949161292477093,0.11439982827220643,0.10442984429066594,0.08595657267740796,0.07708732072263955,0.01768029729939169,0.06582813926395914,0.06802477257326245,0.06360006660223007,0.06812093735805579,0.06441453041136265,0.04169689271599054,0.14474280833759726,0.034329763948917395,0.04594784526526928,0.0837126105598041,0.039749655876097814,0.03169488692035278,0.04044813289244971,0.10849628159857314,0.0589572962408974,0.0699889979660511,0.01551089261935369,0.06238948016117015,0.03175898355328374,0.07792313233017921,0.04808682591046975,0.08941272125144799,0.08159993442041534,0.09349982710089534,0.042023247304287824,0.0816775217652321,0.08244363974247661,0.0906669000842992,0.03319466592123111,0.01894564096744244,0.04609345700126141,0.0435788981704151,0.15238421587383044,0.1425342279449105,0.09235058456659317,0.0946424219806989,0.04682931552658667,0.03559052349378665,0.029798286346637688,0.05538955799490214,0.047607176850239435,0.07249751029536128,0.08659988217552501,0.05111490036405269,0.05065780109641227,0.02017947720570697,0.019322162792086605,0.08973679388562837,0.02390092287551273,0.04316464557681444,0.032612071561937524,0.030163856716110146,0.009964991300725019,0.023270076568666344,0.005446985980702772,0.01125232361753782,0.004902287382632495,0.0646437920215276,0.0640555013847296,0.0015965323837903828,0.028445433006697423,0.028562029444269454,8.42194201854559e-05
2023-04-04 10:00:00,0.11281027849515278,0.2866083967948661,0.23742131469647088,0.07770737234751383,0.08160172777250409,0.03364556538207191,0.007481760138815099,0.23790592984429426,0.14997108452669952,0.1254409851453134,0.1596660842001438,0.030143077952994243,0.09868117021662848,0.11683385470882057,0.11441847287118434,0.08852834179997446,0.09066206556558609,0.08455270763486623,0.2721078655912596,0.020436473637819294,0.05033172091841698,0.11501063129731588,0.07598412024314112,0.03517158741441865,0.05553617340823015,0.15635483150572882,0.09046056912413664,0.0753532036046187,0.03162130310930109,0.08897137998706764,0.04698989618155691,0.14310732040554283,0.08910859865986782,0.1877750400006771,0.07146777310541698,0.19581572086550295,0.01813715508715673,0.14189000520110132,0.1430792851852519,0.06733401501003435,0.043628396376346544,0.01371885809760827,0.08108280316926539,0.07667506356011419,0.2685884151038001,0.2453305519968271,0.15933202961725842,0.16388389075795803,0.06901489224074023,0.060537378939489524,0.07097708051295386,0.08452133449167012,0.07043444540972511,0.13736245503649114,0.057176022479931525,0.07911936899026235,0.08075196053494106,0.032543723752929105,0.031119691058993336,0.058334697385629034,0.014478065960786561,0.08287227487718722,0.0468089346618702,0.04320824738018788,0.0074521631145706545,0.041001630857385486,0.005523342817193932,0.023982402918239436,0.004971008535474539,0.0997594342612714,0.09816733141464214,0.0029948245160854783,0.03726629752464391,0.03664839181460832,0.00019758273775760945
2023-04-04 11:00:00,0.13911571527520816,0.35837512077654105,0.28879912533362706,0.06449686696132025,0.0953458142094314,0.023474727656160082,0.004193679392337798,0.26240162709993975,0.19187288136585895,0.11162409567407197,0.20233892701566217,0.035726761834488974,0.0964352140114421,0.15564467675983906,0.12203469407345567,0.06651432126228297,0.10432919466495513,0.09853510189801454,0.3484654329015928,0.0170364234122363,0.05028052288293838,0.10203220213098184,0.0934768061628038,0.020723170448715487,0.04642373399188122,0.19807553856593113,0.09751393810978959,0.06514194289843242,0.03838983536974803,0.10450492259114977,0.04964364760037925,0.17480455342680215,0.13311639267141404,0.2342581645449002,0.044452220861400875,0.24729696853086347,0.006361400275067849,0.16719640378157294,0.16884737885424067,0.03742351910208954,0.031815160587429996,0.009690695579808494,0.0895351397525519,0.08568294941502456,0.35052420402274415,0.3213659188300372,0.1575520330241748,0.16324619019031522,0.07161681436353697,0.05911855994661649,0.10551477537206981,0.09156401254981757,0.07630334379151464,0.16869751214981077,0.03269683587054412,0.08789131376005355,0.09042943720113147,0.04222644152326717,0.040003997232568894,0.03272570045871867,0.01463392308489843,0.09600573846543173,0.03804237549193203,0.03511603891562957,0.00598463093718657,0.041855754548230685,0.00396843335694737,0.022049254027505717,0.0035715900212526324,0.10221055271490566,0.1005696221737674,0.003692631303117826,0.0328552278715211,0.032348519335255815,0.00019002192295514616
2023-04-04 12:00:00,0.14016288573543229,0.3357999371518106,0.2523400164544582,0.0524365233083566,0.09982849886640906,0.0192313343499388,0.0024333674121986733,0.29515076865042955,0.20036322786108302,0.09384313417332511,0.22019674155861135,0.03068297660599152,0.09055524765735581,0.18682382151484486,0.1328873922462974,0.03874503221895014,0.11323157440125942,0.10380448162555694,0.32955536267336677,0.016037611114707858,0.04997616706043482,0.08284981007022517,0.09221506790099847,0.017010794859379532,0.029752572524050867,0.1993766785898934,0.0983943375767696,0.05012667466203372,0.03338578287210013,0.1111283721981777,0.03885346425490246,0.18542291924357412,0.14441803814600343,0.2191922680139541,0.0258451006721173,0.23086981501430268,0.0036466569114815095,0.1748500994344552,0.17593635298311708,0.021284200553508364,0.027375202492500344,0.007121865024360326,0.09908655373379587,0.09803058052764217,0.3451724011582487,0.31591171568632126,0.15195026646767343,0.15623443367083867,0.07103824776439169,0.04645902579277754,0.10576923520020814,0.0949908118546009,0.07915900987883408,0.18533657215535637,0.02296167186896007,0.0730998947648775,0.07411059661345049,0.04920381088637643,0.04661413662919872,0.022649555243551736,0.013600917241790078,0.08948452335061892,0.026391602434838814,0.024361479170620443,0.0042218347438252885,0.03518084382587994,0.002037252858281135,0.00944060254096985,0.0018335275724530218,0.08915033003631627,0.0878354264512934,0.001731545750338298,0.025061006019445685,0.024879019978015043,0.00010119006037712096
2023-04-04 13:00:00,0.12377540670831996,0.28997987322071017,0.20838295664389925,0.03983130147059759,0.10844147991389037,0.006645752250083855,0.0008076294105161321,0.31166313497083525,0.17930112593847763,0.07675669228391988,0.21589886024594304,0.019665136523544787,0.07713638502572263,0.18087964478880164,0.13874464839696884,0.01867440590901034,0.09753083437681197,0.11002292728051544,0.2816045371399206,0.01197642746296796,0.03649706503748893,0.059201676292078835,0.07812209858506355,0.014987406355018417,0.010838802456855775,0.17415321850906246,0.08898920914246923,0.03488452423612277,0.02509899767568788,0.08416018943405813,0.02366226491414838,0.17401993516832587,0.13116546584536198,0.19961319078008335,0.0133691309977855,0.20912689310498536,0.001966189064762809,0.17093355279167494,0.17166866318455765,0.011056064183221144,0.019753638077527287,0.0048437189310789105,0.12670506266877055,0.13079505531226887,0.30736771133016133,0.28083212434500454,0.13855893917381762,0.1420556968152523,0.06493993311487842,0.021063095621764658,0.0916544888200967,0.08246682783961294,0.06872235653301079,0.18478181108832356,0.018601056382060055,0.04881837366947107,0.049597775255414575,0.03551124749912156,0.033642234472852,0.021221110063294572,0.008657167709686539,0.07275089374058087,0.013757800751676161,0.01269950838616261,0.0025076290420614758,0.026886829580809624,0.0004239858769708209,0.000785347767174244,0.0003815872892737388,0.06148109881453358,0.06060480611467804,0.00017995564410319692,0.018437937600789843,0.01832539432240944,1.3387432465186486e-05
2023-04-04 14:00:00,0.13353692740201947,0.2634767322417568,0.213421658873558,0.0244919641862313,0.099596281433478,0.00165460039462362,9.891949594020844e-05,0.2984139842220715,0.15121729227511777,0.0649352481801595,0.21507067415863274,0.015376380131476452,0.06976147529624759,0.1783893748745322,0.13676127294344562,0.008644208961299488,0.076493556573987,0.09145540278404952,0.2543615428840413,0.005811632749709216,0.03129297924786806,0.05002390978059599,0.0642627268017463,0.013174347179010512,0.007266205916802089,0.14749043107032775,0.0809224033284755,0.016933187986413637,0.015842306032978197,0.06433479222572512,0.01739183047165473,0.16860515143722293,0.11333511345088482,0.2001569246848424,0.005482356473803521,0.20868742775171992,0.0009036794304847716,0.16649710147579508,0.16708760997014385,0.00451488180195584,0.011485265453035631,0.0030355666233943058,0.10538959260564297,0.11047537806717787,0.28279156114248666,0.2569487123265862,0.12435319212930541,0.1303360752860705,0.05824891458142479,0.010453675203025342,0.08098177632559901,0.06765508778393267,0.056379239819943895,0.18217898026108736,0.016443292568127314,0.03668930380472116,0.03867062431506136,0.0257552298075623,0.024399691396637967,0.022452290910813546,0.007133214331486009,0.05946503507851992,0.00827466134292384,0.007638148931929698,0.0015710870606394913,0.017908975286660966,0.0,0.0,0.0,0.04069914373446185,0.040092920522309006,2.042967539567214e-05,0.015052213381875205,0.014865657510726075,0.0
2023-04-04 15:00:00,0.1531127308408419,0.25308154300731767,0.24713799264033634,0.014728830496470132,0.06168723456561566,0.001256746644420283,0.0,0.2728208795189857,0.130185812206372,0.05553869417735509,0.20695934101939195,0.0153622390412622,0.06381011452348459,0.17513810861855741,0.12441051425678391,0.0038486210363251824,0.06816633501648903,0.05922936777584254,0.2433141488012145,0.0010966922816905108,0.029852483026683328,0.03917529786803892,0.047678552600291545,0.005402465130512914,0.006284902157882849,0.12193112693727015,0.0686987879162743,0.006991639782985052,0.008106844337606752,0.05786471419450309,0.013973977085616854,0.1653947648778558,0.09806764870558095,0.19612135327855743,0.002140829525887966,0.20350731384940443,0.0003318016705187884,0.1544090657730897,0.15457979303385525,0.0017630360801430308,0.004784821659947436,0.0017821019715987723,0.05649275294039398,0.056681940945632316,0.25918115715770157,0.23527508617192505,0.12119417510394537,0.12961784651378788,0.04701017787363732,0.0080764279315869,0.07397958808619041,0.05701658043265342,0.047513817027211185,0.17391753554344175,0.009367219954729082,0.0249598471359128,0.027295109653337427,0.02272610082808468,0.021529990258185486,0.01603954122298294,0.004390059005130422,0.04536386301143554,0.007112541276340683,0.006565422716622169,0.0005261906465658775,0.008783535783153936,0.0,0.0,0.0,0.02668530434721483,0.026316124772721966,0.0,0.016770906871235048,0.016507188462113076,0.0
2023-04-04 16:00:00,0.11577221615115801,0.23319454889087113,0.22084183779358865,0.01874493826429049,0.030056954673491412,0.003273038874779429,0.0,0.2391882438957691,0.112659274171228,0.040273364101137424,0.1890974736213684,0.015394010382393995,0.05493823796510698,0.16289076074957848,0.09892438126994028,0.0033496462074773655,0.06445118755102157,0.034197712354362,0.23055861725526694,8.723765611648558e-05,0.021363267138600348,0.022547870826508314,0.03716231313586799,0.0015867047136028606,0.002730650139351686,0.10755927360252195,0.053588058664685204,0.011087186992168426,0.004827460044541873,0.05083329419708913,0.01354512061509821,0.1529334221407771,0.08323384743021879,0.16436758809288346,0.0024594669097236224,0.17192056895233693,5.968881601637059e-05,0.13692252076168854,0.13649036880582568,0.0020254433374194535,0.002196167465299368,0.0014571378838557465,0.032899799952283496,0.03143537261030253,0.23838764331796589,0.2163271153792739,0.10179484560553517,0.10781998570263386,0.04198820857225723,0.0040402599945664405,0.06065085780037487,0.048682618536055086,0.0405688487800459,0.16030072692781686,0.00832754674057166,0.018679955701033278,0.02025543218986555,0.022239739369187092,0.021069226770808823,0.015990021539231142,0.0007299293713136152,0.035138813847640775,0.00756274295039475,0.006980993492672076,0.00017080596146675254,0.0036444792393091566,0.0,9.405032048622765e-05,0.0,0.01888883435852685,0.01871606423623032,0.0,0.020314447489139208,0.02003141591717539,0.0
2023-04-04 17:00:00,0.08444754540920257,0.1144935157982742,0.15920959070324897,0.02868434562285741,0.02439073618967086,0.013810447960027627,0.0008455800061876122,0.05575042487255163,0.0423431459069252,0.021682520838720458,0.12257068082690238,0.021297587859961723,0.005622890967698324,0.09750806730240584,0.02502857699458088,0.006870373338460921,0.03629893152415753,0.027489368938840925,0.11015837430953977,0.0016515942392024126,0.009336987800896169,0.01237421666937215,0.030159939717290554,0.003735874987517794,0.0006646806920568148,0.04675388365012149,0.006738617902710327,0.02467281016707421,0.0008405930317334226,0.022379602500134047,0.01800140323738257,0.09402168540284037,0.02648502110463122,0.11142800786097845,0.011056191452911923,0.114511081520468,0.010385445979508488,0.06054051499565442,0.06026959166995116,0.010288506641107448,0.0035050753597170117,0.0007171154050872875,0.025234368955716492,0.024018740334055006,0.12068663271911004,0.1117249965816736,0.056797692046633784,0.06353793036441008,0.04066690322081996,0.0006297310963273048,0.015202470826713938,0.026024642169475552,0.021687201807896295,0.08094703197479247,0.013632454057534533,0.013483376747795513,0.013560765592212027,0.027371716491050194,0.026249462460216727,0.024704497075743143,0.0008427515761418775,0.027045099923633166,0.007354108740886053,0.006788408068510203,7.115474400612024e-05,0.000938627475218193,0.0,0.00020914840201536814,0.0,0.022389830942002104,0.022951910230158655,0.0,0.05622566743376288,0.056133994935570586,0.0
2023-04-04 18:00:00,0.06595470042030017,0.09009605451541787,0.12199374615152674,0.03366308544079463,0.01962330192793161,0.01222065850560154,0.0007055306570096448,0.06862551942467689,0.03335952051631781,0.013320123627781866,0.11111018523573875,0.016412601106696664,0.007593842861907822,0.07655261129140854,0.030856017401175835,0.015783068181148597,0.013481566593050956,0.021443019551225007,0.0842206968104138,0.001800618666139516,0.0031944765970110893,0.00787948675453663,0.032953709642982706,0.002701947999497255,0.0007834044223030409,0.036896272392376604,0.008112993130371685,0.034797348578770954,0.0007182667182909474,0.014667750837074386,0.012754137143492699,0.07981543501839042,0.02172258594113848,0.0823036165982485,0.017357512483639377,0.08594969130586835,0.01128636549142274,0.0731569438079993,0.07243948008332934,0.014872450495467468,0.0021594941367705663,0.0002991118998481677,0.023477427326142785,0.022096402189310856,0.09825064782710635,0.09130979507416484,0.030180234605712553,0.03590784221390884,0.037192977947305965,0.0007286615322033564,0.013079202677244724,0.011249046877026556,0.009374205730855463,0.08839395832270384,0.013897848814725878,0.028779661329019636,0.028643100532618437,0.01981398231867287,0.01879608181746383,0.022158490750524736,0.00142782485620542,0.02922374903663712,0.003337163214261333,0.0030804583516258455,3.837675715868289e-05,0.0004262423978464023,0.0,0.00020916959395011263,0.0,0.01947474758158315,0.020422329059629526,0.0,0.06023164934403187,0.06050566245066493,0.0
2023-04-04 19:00:00,0.07553531670570374,0.0975369719284422,0.11921499236424762,0.028570835789044697,0.02272105786018074,0.013167984230177744,8.899023587053472e-05,0.065672844180039,0.03498499624431133,0.01108396943126406,0.08500142168253659,0.014835317105882697,0.012545999781716435,0.047838012222200625,0.022600249903542653,0.02640994864915099,0.0015396029129624363,0.024566415636800232,0.09171431750935666,0.0006795969944108616,0.0003865861296653747,0.00882494090391057,0.03398530727849817,0.0006732902582734824,6.776729474465051e-05,0.039242995588675784,0.00852561635985261,0.03621987100938955,0.0006922827540217219,0.010152378922535314,0.01470470781955454,0.05880309594795108,0.024881572885357816,0.07055120105544724,0.019792301191815305,0.07387039612047372,0.0037457178533077244,0.06684508187572161,0.06601316213607787,0.01657531599349835,0.0008637416331718365,0.0,0.029357084683142604,0.027630197348840098,0.09952375435653853,0.0954615473896265,0.01624287277992283,0.02075910958151023,0.037026256608934896,0.0003247243588169415,0.01781526994769988,0.002446366414427757,0.0020386386786897977,0.07315422855317592,0.009659965490301452,0.028391875635300365,0.028955045217140155,0.016473520410557593,0.015639683576790915,0.012328517979217904,0.0013581108166412874,0.03154748533694251,0.0012846545719852052,0.0011858349895248047,0.00015176637241473562,0.0005701172865323117,0.0,0.0,0.0,0.02268834380257243,0.023254207355418697,0.0,0.053365248132597756,0.05336208306743127,0.0
2023-04-04 20:00:00,0.08935516391694544,0.12101633766994754,0.1304259320596854,0.020057699526349705,0.02895118710119277,0.012978348598948546,4.581944508986039e-05,0.05219886739339146,0.05990856337158575,0.019893651120364668,0.043711244594305754,0.02165092523313231,0.013344891944101878,0.02414800639264286,0.016999196665627617,0.030903000608086588,0.0006986759826540947,0.031557421982288364,0.12840334659113603,0.0010480719804763794,0.0003753770813345909,0.014741000336195742,0.03410464236407348,0.0007912802106390396,1.84018537402153e-05,0.0639188040209853,0.00735902623761268,0.027134167830149332,0.0016653754250020587,0.006569985718362861,0.020363779937227565,0.03322731484659017,0.03907217424200928,0.07309760551154613,0.019005705527961252,0.07370933749247342,0.0012393985417756166,0.04021520616610845,0.03980316903974329,0.01565175749361515,0.0020568883512169125,0.0,0.03341376263648271,0.031448247187277845,0.12509747553397624,0.12295284848660229,0.018945244939199513,0.022301174278060592,0.03583399594884435,0.0002676251182953516,0.027051548037839972,0.001964553356170654,0.0016371277968088786,0.043715074677020314,0.007211896300315857,0.016891498583413305,0.017861451076512987,0.020685861963364815,0.019746170432159774,0.007231101497179932,0.0011984412981705232,0.02667673886665759,0.0010746036935597658,0.0009919418709782453,0.00023734088127429668,0.0014253720449837477,0.0,0.0,0.0,0.023867491694553843,0.024020022077968828,0.0,0.042286106647067764,0.04201815995632816,0.0
2023-04-04 21:00:00,0.10228627474606036,0.1479005350260174,0.1397783566713333,0.010064302454392115,0.03503931145183742,0.00593284647911787,0.00014704704961993476,0.040985122051622185,0.09376286498230436,0.03224480482084411,0.02857371237128973,0.03988398946821689,0.012276893790279115,0.02227820858359337,0.012827603934066638,0.013451580421200824,0.00538498168438673,0.03847586479038001,0.1662910931250628,0.002383670325983654,0.002720548748970032,0.01759357192154442,0.035393187524575105,0.001728823371231556,0.0,0.10015070059377215,0.007282037408578965,0.011622973163922629,0.004377382044252511,0.0051345328655507845,0.030850048984090488,0.026621014811098576,0.05718417502939702,0.08612567984064419,0.009401474217219014,0.08541141914203762,0.0,0.02549735659360886,0.02478823561753546,0.007742390531827423,0.0046203931669394184,0.0,0.029391074008308354,0.027844277396798137,0.16173371003831133,0.15781811416894195,0.03437997641840151,0.037689879253506656,0.03332581545525001,0.00010563316941261291,0.033210501674076784,0.010201405592262746,0.008501171326885621,0.030827262476086616,0.005777619476119678,0.006680679864117078,0.007283714389936491,0.03037898511522346,0.02885232947374645,0.006869652469952902,0.0006425748765468598,0.022616634193175254,0.0014647407208879788,0.0013520683577427498,0.0002453409135341644,0.0022759344670418144,0.0,0.0,0.0,0.01815784237857135,0.018230187880496185,0.0,0.03263402749255702,0.03235588201860848,0.0
2023-04-04 22:00:00,0.10817248591780662,0.1396379008976852,0.15461635362108547,0.004040474429726601,0.030360820512287324,0.0016548255511692593,0.001589058366688815,0.035648632480629855,0.061496967226266845,0.010455503133790834,0.034413846191018824,0.03605828693343533,0.0029576432137262253,0.02643156308680773,0.00713944577745029,0.0013819368556141852,0.004282571941614152,0.03568060991354287,0.14627750090816438,0.002128469137982888,0.0006449609398841858,0.006608307595763888,0.024502413343849047,0.003447263178726037,0.0,0.07086245858150979,0.004041128761711575,0.00268591230114301,0.0014855048886022052,0.00539366591307852,0.029587312026156318,0.026272982303053142,0.03385683519360812,0.08574508355557917,0.0020870582759380334,0.08744943621102719,0.0031111742556095123,0.021213858475287752,0.02073144847793238,0.0020841714082395326,0.006913931909948586,8.861508793555773e-05,0.01881602564826608,0.018047868929365104,0.1385123440798591,0.12982663589715954,0.016551927711282458,0.023042386094729105,0.02040472933425094,0.0,0.014563338490931887,0.004153879515826702,0.003461566263188918,0.025474876649677753,0.004222327336668968,0.0013044282935914537,0.0015270569344813174,0.02308310548050536,0.021868205192057708,0.006032459967666203,0.0003726900572126561,0.014786268623088886,0.0005412103111545244,0.0004995787487580226,0.0,0.0006443245678737356,0.0,0.0,0.0,0.005694397361773366,0.005709917277649599,0.0,0.005359145917401122,0.0053900229411297735,0.0
2023-04-04 23:00:00,0.09416093223293621,0.08588637718383003,0.12176469521721203,0.0060573294858137765,0.025651044333353638,0.010424906212304321,0.009730428497899662,0.02021832149475813,0.03846890578775303,0.005406355778021473,0.011296878270804882,0.018716087751090526,0.0008303585932368323,0.006077766017988324,0.002432784815984113,0.005177579825477942,0.0012234316989779472,0.027816028636880215,0.08925998422152856,0.007412853423844685,0.00039775542169809334,0.003596172503062657,0.004495735541688946,0.0031897320753584307,0.0,0.041630387468182525,0.002576306267153649,0.005432866762081781,0.0,0.001057748964263333,0.018737384002241828,0.009513572324067352,0.02018782889713412,0.06128459379573663,0.01229727956333331,0.06251683269161731,0.024703424816781828,0.007429928193489711,0.007703681428517614,0.014212854272302462,0.003893598293264707,7.139695951571831e-05,0.013443672014400361,0.012810482448514768,0.08394538294743087,0.07962792446464298,0.010469836672501908,0.015729178205132487,0.003269104730548723,0.0,0.007442730286199114,0.0014817335084080694,0.001234777923673391,0.00765849968418479,0.005290101995070775,5.004250577517918e-05,4.776784642176194e-05,0.005489448060592015,0.005200529741613488,0.004792846404016018,0.002528299858624285,0.002288810904577093,0.00036012894163529077,0.00033242671535565306,4.229563933152419e-05,0.0,0.0,0.0,0.0,0.0015980662489837075,0.0015684724295580833,0.0,0.0002833879316175306,0.00027593035446970085,0.0
2023-04-05 00:00:00,0.09072478370865185,0.08600237195106113,0.11130839115381239,0.010658504178126653,0.01855604447890073,0.02810373268489327,0.019952303448861296,0.027226707653275565,0.03338891868034135,0.0046523188480309076,0.01098616790957749,0.01652872822350926,0.0022773556340308413,0.007002847231924533,0.004611453781170505,0.009592699451105937,0.005432999037206172,0.020404548062942923,0.08805547890417716,0.018477415652437643,0.0007416220381855964,0.002991522417536804,0.0028430466874028145,0.0032582530689736207,0.0,0.03322760298200276,0.004079070477968171,0.011706765482823055,0.0,0.004467119442092047,0.01563436978807052,0.010189529787749053,0.019050391575564506,0.05655351789792378,0.02291861123272351,0.057659776527434585,0.03844758366996592,0.00963103852669398,0.009892098594989096,0.02566097716198248,0.004278339684630434,0.0014531721805150692,0.009262076485902073,0.008717248457319597,0.07532643415472086,0.07011539936810732,0.007538939874087062,0.011930130044619243,0.0017717222061078503,0.0,0.0072684543223484705,0.0037869158461689943,0.003601288932065168,0.009184044674038886,0.006876275529464086,0.0008147578367165157,0.0007777233895930376,0.0016643236784471404,0.0015767276953709752,0.005730229607886738,0.007156561044129459,0.0012729174707014608,0.0005276339780539274,0.000487046748972856,0.001379733558457631,9.706228770114277e-06,0.00011388903690709006,0.0,0.00010250013321638105,0.0012700620321732647,0.0012465423649107967,0.00010891920672013209,4.238547505559148e-05,4.127006781728644e-05,0.0
2023-04-05 01:00:00,0.0992306644618511,0.10802785630611812,0.12697833788394927,0.013962141007184984,0.01665704732760787,0.03882156576429095,0.028081943392753602,0.0476424197160772,0.028564787118331242,0.01029082557984761,0.015330159813165664,0.014741429641015,0.008840215259364672,0.014473078083246948,0.008838901886982577,0.0131585498846003,0.006983799695968626,0.01814724053256214,0.10929211926810879,0.02789655598049814,0.0022126290574669837,0.004267270352159228,0.0019553221720007225,0.0036956244986504315,0.0005573526819547017,0.02799757565493169,0.008826514063846498,0.015547640810410181,3.761356142727104e-06,0.011734785470697612,0.015647790510621335,0.013824982056394219,0.018498652182195496,0.05991635751227537,0.022769210099109576,0.06167485625948756,0.0400387973880226,0.019032469650109612,0.018923496944563734,0.022873971269411195,0.002961825684954723,0.0026324394832436854,0.007270797970704735,0.006874771315385314,0.0850203648034264,0.07726133666932582,0.006129806488752365,0.009091846297184625,0.0012739437649834826,0.001120490419367949,0.007055062220796296,0.005750865183770655,0.005511768441647291,0.0175754252076149,0.0050941101113955185,0.0016900714273963653,0.0016132499988783487,0.0009295196707050006,0.0008805975827731585,0.0042494704739915005,0.009926688522100451,0.0007708777234239397,0.0004821575712412596,0.00047847706537980296,0.0024767294468788,3.540167736040579e-05,0.001507523502740595,0.0003416615699728329,0.0013567711524665356,0.0015704633267420642,0.001541380672543137,0.00012463665352417872,0.00021876004902092184,0.00021300320562563443,0.0
2023-04-05 02:00:00,0.09564643687009809,0.10507554013939466,0.10799787208934625,0.012504609013597172,0.019461800931021574,0.03297792347414153,0.033252795257351614,0.05727250510560614,0.02988747723400593,0.010955439156719617,0.010465920418500899,0.010942502088016934,0.013902257844096136,0.011476601837202907,0.010740757015134607,0.011872855047030107,0.008837066799402236,0.020721825440414253,0.10507232050685322,0.030170445401560178,0.004829067781567573,0.005607046628636972,0.0013541423487213422,0.0019460196730991203,0.0009732700486977894,0.030707873501207517,0.011849999303619067,0.013845340843002003,8.083579910768044e-06,0.012414416616989506,0.01028813309553597,0.009988405695185065,0.01809174765387307,0.04691200819114844,0.019189704608704367,0.04828313147183508,0.040143747675147924,0.016571407069762546,0.016943726890853474,0.017982820048928264,0.0016703486535698173,0.004868398549465033,0.005854956116527318,0.005615969970822333,0.07997610166230622,0.072589487824589,0.004270596051854746,0.005879487449924151,0.002078794787093154,0.002169646402200063,0.00738921291154364,0.0073486465215682984,0.00760565212617318,0.013475771658122542,0.003277756442626317,0.002287555383074851,0.002183575592935085,0.0020380559398068317,0.0019323654786536563,0.002731463702188597,0.016510729180140928,0.0010232368224072006,0.0008112823621680338,0.0009720329653758268,0.0034189352737023274,4.998479139160464e-05,0.0024060112651851442,0.0012876565381884574,0.00216541013866663,0.0017213974014486909,0.0016895196717922336,0.00018823723953503827,0.0007567189180770435,0.000736805262338174,1.777611386317473e-05
