time,DivisionNo.3_1,DivisionNo.8_1,DivisionNo.7_1,DivisionNo.4_1,DivisionNo.9_1
2023-08-01 14:00:00,0.20352691509706133,0.1713769477063959,0.06267920539175209,0.5407466687932612,0.5982695522091604
2023-08-01 15:00:00,0.1907580356124569,0.3246703411367806,0.1256957394316008,0.655267083659768,0.37345106425610447
2023-08-01 16:00:00,0.24997780256411606,0.6558161234855652,0.31816471499832055,0.7654704099595545,0.07669663154266097
2023-08-01 17:00:00,0.32626034374184465,0.7907853899760678,0.5900374464690684,0.8225501421838999,0.02251677784052762
2023-08-01 18:00:00,0.379709614366293,0.901317906542258,0.6747257681583102,0.8577410776615144,0.23484910007227547
2023-08-01 19:00:00,0.4690589572533089,0.8445332946831529,0.5558644320149169,0.7224515313357113,0.2761352288452062
2023-08-01 20:00:00,0.5662532480849938,0.6569080942598254,0.4234851811826228,0.31946357484906907,0.034668046676299795
2023-08-01 21:00:00,0.41938271579496994,0.2695314664190465,0.1915037324514828,0.08621768321096897,0.004093934609131379
2023-08-01 22:00:00,0.23474947120336923,0.08295736358247019,0.1279673617764523,0.028877270732074967,0.02627379806204276
2023-08-01 23:00:00,0.21062860338126904,0.027766254855827854,0.1287361916115409,0.01834864369407296,0.026688764718445866
2023-08-02 00:00:00,0.25417508986066367,0.026010286814787165,0.13549552457897285,0.018113565504550934,0.005296367725188083
2023-08-02 01:00:00,0.17877636908608327,0.026952795034105134,0.13284668856545495,0.016696091495454313,0.0014108056710524992
2023-08-02 02:00:00,0.07597481863463625,0.022804854058406574,0.2029261108683912,0.016603865813463924,0.0012832970036701723
2023-08-02 03:00:00,0.024939505931209114,0.05742136668075215,0.22345263946997487,0.03757338554784656,0.0024569436569105495
2023-08-02 04:00:00,0.037354655143092656,0.06169090932065791,0.07877012431229415,0.06878340024501084,0.0012282636626200242
2023-08-02 05:00:00,0.01532596077112591,0.07951803585345095,0.03749589700055749,0.09111881770193575,0.05172396403822032
2023-08-02 06:00:00,0.01030216882334036,0.07319939028133046,0.03972854370741468,0.0956869622915983,0.04584731984544885
2023-08-02 07:00:00,0.008696431990932015,0.03545590570704503,0.05699124248796386,0.11968723266199228,0.05507259291004051
2023-08-02 08:00:00,0.11889332030625903,0.21505484745583747,0.1287666527338718,0.184973995950073,0.15242576859214088
2023-08-02 09:00:00,0.3406084138111156,0.2753228512406349,0.18371298047664916,0.27098326073214407,0.273513962409713
2023-08-02 10:00:00,0.4320018839748466,0.19140905873341996,0.2062793429391948,0.24997280193865298,0.2621081410280683
2023-08-02 11:00:00,0.49992883468375476,0.10998359693722289,0.2429559791793949,0.2036571287065744,0.18215251686898137
2023-08-02 12:00:00,0.48072005462120565,0.05450081992555747,0.26125071744385514,0.15409095077961682,0.12727130537005985
2023-08-02 13:00:00,0.4184810436341691,0.025990528349171985,0.22366490084874,0.13604103339463472,0.09567491769113325
2023-08-02 14:00:00,0.3230763017079409,0.05905971126122908,0.19801991264678928,0.14118823343887926,0.11938178546049377
2023-08-02 15:00:00,0.2615028644177843,0.1348734267123721,0.21128179541151768,0.11043572217598556,0.1826746269180016
2023-08-02 16:00:00,0.13123157718602343,0.16353118985214019,0.2629552505047698,0.07985785943642257,0.20586860574104568
2023-08-02 17:00:00,0.07523071053273539,0.1979633916914463,0.32915669556118937,0.04988110965117813,0.11702369721775704
2023-08-02 18:00:00,0.07422782202415608,0.18432493059472604,0.3744973264124833,0.040147765118628734,0.05810667992315508
2023-08-02 19:00:00,0.05491923713508774,0.16907838546416976,0.3399962559342385,0.03727096381783486,0.028136163313280452
2023-08-02 20:00:00,0.017167658358812333,0.1087048136375167,0.20931625397581802,0.018169711291790007,0.010798735273155299
2023-08-02 21:00:00,0.014434704574591973,0.11328271333466876,0.17992765204294728,0.00728532502427697,0.012843409803780646
2023-08-02 22:00:00,0.01853856854579028,0.11363525398075579,0.19261194862033187,0.007294197510927915,0.02010734128003771
2023-08-02 23:00:00,0.028536389044979044,0.10829653267155992,0.21215721074687804,0.008536256961524488,0.045874216570095584
2023-08-03 00:00:00,0.04071601601207958,0.11322795502164146,0.20805182343250825,0.01382152350246906,0.051850686344233426
2023-08-03 01:00:00,0.038510445759576906,0.12040919477289372,0.19136419673499305,0.020036704119294882,0.056815074817700824
2023-08-03 02:00:00,0.021282961876953353,0.10057561262087389,0.14659642808531462,0.013662678215652705,0.0708325344459577
2023-08-03 03:00:00,0.01201114897342289,0.09222347690300507,0.12186102586357217,0.011543315012007952,0.08735484493049708
2023-08-03 04:00:00,0.032408466115593906,0.1934672858227383,0.19247476422473006,0.06786168874055147,0.11302522106604142
2023-08-03 05:00:00,0.040435364237603015,0.21081486112692135,0.21599702748813127,0.0810035104230046,0.12709401658990166
2023-08-03 06:00:00,0.0680792089069591,0.2464068379320881,0.2632851618528365,0.10696768727898598,0.13860705841671336
2023-08-03 07:00:00,0.13054881280835937,0.44201787596399117,0.3693572209069604,0.2281379532441497,0.12871098191900684
